number,label,ifEmail,BasedRank,url
5555,TRUE,TRUE,TRUE,https://www.depaul.edu/distinctions/pages/curve.aspx
5556,FALSE,FALSE,FALSE,http://clientform.ref9674352125.bbt.com.proterst.cn/clients/data/proc.jsp
5557,FALSE,TRUE,FALSE,http://www.guganagencie.com/google0/
5558,FALSE,FALSE,FALSE,http://adjuss.com/components/com_jomclassifieds/views/default/tmpl/fr/6AD64C89G732F647M47O98J54V1S4E7F1X7X63F4*/66262aaef709cc9e40674e877d8b6c31/connexion.php?verify-email&session_access=5ca8ba304b452b6b1f1dc6c10ed53f885ca8ba304b452b6b1f1dc6c10ed53f88
5559,TRUE,FALSE,FALSE,https://www.christoph-links-verlag.de/index.cfm?view=3&titel_nr=476
5560,FALSE,FALSE,FALSE,http://buffetocasarao.com.br/home/images/secureonline/secure.php?zxjyb3iubm9vc2vybmftzq==zxjyb3iubm9vc2vybmftzqhttp://news-life.by/wellsfargo/verification3.php
5561,FALSE,FALSE,FALSE,http://maxs-sport.hr/pub/hmrc/hmrc.go/hmrc.go.uk/allaccounts/hs/refund.htm
5562,FALSE,TRUE,FALSE,http://www.salisburybeachinfo.com/connexion/s4575234bf50558892/Lo-gn0/cmd=_login-submit&dispatch=hs795u3/cd66e84/home.htm?cmd=_login-submit&dispatch=53785h0a13c0db1f8e26f04d34b4bf5056875491
5563,TRUE,TRUE,TRUE,https://www.afr.com/lifestyle/food-and-wine/female-chefs-given-the-rounds-of-the-kitchen-20160510-gos5sr
5564,TRUE,TRUE,TRUE,https://msme.gov.in/memorandum-of-understandings
5565,TRUE,TRUE,FALSE,https://visualpharm.com/wpblogs/themes/2015/01/08/use-featured-images-for-a-presentation-of-your-content/
5566,TRUE,FALSE,FALSE,https://www.footballoutsiders.com/scramble/2015/scramble-ball-2014-commercials-blowout
5567,TRUE,TRUE,FALSE,https://www.medica-tradefair.com/cgi-bin/md_medica/lib/pub/tt.cgi/brain-inspired_architecture_improve_how_computers_handle_data_and_ai.html?oid=92150&lang=2&ticket=g_u_e_s_t
5568,TRUE,TRUE,TRUE,https://www.beijing2022.cn/a/20170829/081949.htm
5569,FALSE,FALSE,FALSE,http://ykcmeals.com/js/?amp;amp;https:/secure.runescape.com/m=weblogin/loginform.ws?mod=www&dest&hfnxjeoamp;ssl=0
5570,FALSE,TRUE,FALSE,http://szlifierkinarzedziowe.pl/wp-content/themes/news/js/EasyWeb/uszrn.php?personal
5571,FALSE,TRUE,FALSE,http://www.j-2415.com/-/tescobank.online.estatement5/t4.htm
5572,FALSE,FALSE,FALSE,http://vapingecig.co.uk/tus/Hotmail-New/Verification%20Set-up.html
5573,TRUE,TRUE,TRUE,https://www.projectorcentral.com/news_story_1989.htm
5574,FALSE,FALSE,FALSE,http://paypal.com.us.cgi-bin.webscr.cmd.login-submit.gallery.journeybyday.pt/8123974ace707071b3a6172cde99cf0e/
5575,TRUE,FALSE,FALSE,https://www.rwjf.org/en/about-rwjf/leadership-staff/f/aingyea-fraser.html
5576,FALSE,FALSE,FALSE,http://dev.hevadis.com/stvincent/wp-includes/SimplePie/Content/Type/virtual/93.172.51.1182408/cdt/1/olb/AuthenticationVerification.php
5577,TRUE,TRUE,FALSE,https://rigor.com/performance-as-a-service/optimization
5578,FALSE,FALSE,FALSE,http://www.ujaluo.com/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&userid_JeHJOXK0IDw_JOXK0IDD&userid=
5579,TRUE,FALSE,FALSE,https://www.shopgear.ne.jp/cgi-ssl/order_item_step1.cgi?_shop_id=moriden&ordstep=step1
5580,TRUE,TRUE,FALSE,http://curry-on.org/2018/sessions/little-languages.html
5581,FALSE,FALSE,FALSE,http://maitetosta.com.br/wp-includes/Update/Login/Pool=100/login.php
5582,FALSE,FALSE,FALSE,http://www.wow-worldofwarcraft-certified.com/login/login.asp?ref=https://www.worldofwarcraft.com/account/&app=wam
5583,TRUE,TRUE,FALSE,http://www.glamour.de/horoskope/beauty-monatshoroskop/beauty-monatshoroskop-krebs2
5584,TRUE,TRUE,FALSE,https://www.tucsonaz.gov/courts/court-information
5585,FALSE,FALSE,FALSE,http://crawfordballs.com/dhl2.htm
5586,TRUE,TRUE,FALSE,https://www.cheaptickets.nl/fly-drives/turkije
5587,TRUE,TRUE,TRUE,https://unsplash.com/collections/1409567/flight
5588,FALSE,FALSE,FALSE,http://interactsession-646293.regions.com.prouserbase.tw/ibsregions/cmserver/iform.cfm
5589,FALSE,FALSE,FALSE,http://pleasurenymph.com/gallery/upgrade/locale/de/.sex/TaMeR-bankofamerica-truelogins/do.php?cmd=SignIn
5590,TRUE,TRUE,TRUE,https://www.real.com/realoneplayer.html?pp=home&src=100103realhome_1_1_2_1_1
5591,TRUE,TRUE,FALSE,https://www.marfan.org/resource/fact-sheet/skin-marfan-syndrome
5592,TRUE,FALSE,FALSE,http://www.ufz.de/index.php?de=43274
5593,TRUE,TRUE,FALSE,https://www.hayhouse.com/products/audio?experts=19%2c519%2c724%2c463%2c1241%2c268%2c143%2c293%2c699%2c326
5594,FALSE,TRUE,FALSE,http://www.ecm.com.co/plugins/tmp/BTinternet-service/btinternet/genericlogin.php?genericlogin.do?sitedomain=sns.webmail&lang=en&seamless=novl&offerId=newmail-en-us-v2&authLev=0&siteState
5595,TRUE,TRUE,TRUE,"https://polki.pl/komis-ogloszenia,valdemar-manuel-mota,23332,ogloszenie.html"
5596,FALSE,TRUE,FALSE,http://lesateliersaprojets.fr/ID/center/7390cf0440662964c446248ddec6585b
5597,TRUE,TRUE,TRUE,http://www.musictribe.com/categories/behringer/guitar/stompboxes/nr300/p/p0595
5598,TRUE,TRUE,TRUE,https://geoguessr.com/maps/58cf244b70ee846b7c3a955b
5599,FALSE,TRUE,FALSE,http://sigmainvestgroup.com/cache/.test/login/eBayISAPII.php
5600,FALSE,FALSE,FALSE,http://paypal.com.22756.acaiberrypills.biz/limited/PayPal.Verification.Form.2012.pdf.html
5601,TRUE,FALSE,TRUE,https://www.eurofins.com/medical-device/services/chemicalphysical-analysis/extractables-and-leachables-testing/
5602,TRUE,FALSE,FALSE,https://wipfandstock.com/catalog/authors/browse/id/2778/?dir=desc&order=d_publication_date
5603,TRUE,FALSE,TRUE,https://www.todaysparent.com/family/8-great-baby-and-toddler-products/
5604,TRUE,TRUE,FALSE,https://www.adr.org./rosterdiversity
5605,TRUE,TRUE,FALSE,https://www.opentech.fund/about/people/jantine-van-herwijnen/
5606,FALSE,TRUE,FALSE,http://fxmaximus.com/wp-admin/images/update_dd/products
5607,TRUE,TRUE,TRUE,http://sto.cn/news/detail?id=c32fea8ab6af444e9c71b9cba5fbe806
5608,TRUE,TRUE,FALSE,https://www.versioneye.com/auth/bitbucket/signin
5609,TRUE,FALSE,FALSE,http://vfl.be/nl/events/1315/flirt-flamand.html
5610,TRUE,TRUE,FALSE,https://clios.com/sports/winner/film/samsung/surf-12372
5611,FALSE,FALSE,FALSE,http://security-paypal.com/index.php?
5612,TRUE,TRUE,FALSE,https://diso-project.org/
5613,FALSE,FALSE,FALSE,http://verify-2013.odontologiaaranda.com.ar/Update/
5614,TRUE,TRUE,FALSE,http://www.festival-cannes.fr/fr/archives/2005/evenementothers.html
5615,TRUE,TRUE,FALSE,http://www.education-portal.com/articles/list_of_free_online_data_entry_courses_and_lessons.html
5616,TRUE,FALSE,FALSE,http://sfpark.org/2010/08/09/sfpark-project-to-begin-installing-multi-space-parking-meters-in-civic-center-on-august-10/
5617,TRUE,TRUE,TRUE,https://newzoo.com/about/jobs/market-research-manager/
5618,TRUE,TRUE,FALSE,https://hotfiesta.tv/video/73063
5619,FALSE,FALSE,FALSE,http://aqua-source-newsletter.com/bbc/xx/auth/view/document
5620,TRUE,TRUE,TRUE,https://www.saisoncard.co.jp/facebook/policy/index.html
5621,TRUE,FALSE,TRUE,https://www.medibank.com.au/livebetter/trail-running-gear/
5622,TRUE,TRUE,FALSE,http://www.samsontech.com/artists/jody-wisternoff/
5623,TRUE,FALSE,FALSE,https://www.nlchp.org/theres_no_place_like_home
5624,TRUE,TRUE,FALSE,https://www.impresspages.org/impresspages-4-6-4
5625,TRUE,TRUE,TRUE,https://www.zeiss.com/sports-optics/en_de/hunting/spotting-scopes/dialyt-spotting-scope.html?cq_ck=1343295703517
5626,TRUE,TRUE,FALSE,http://www.eveningecho.ie/cork-news/mayfield-gets-extra-community-guards/2496957/
5627,FALSE,TRUE,FALSE,http://j5646.at.ua/yh6756644Eq.html
5628,TRUE,TRUE,FALSE,https://www.ust.is/atvinnulif/sveitarfelog/latlaus-skilti/
5629,TRUE,TRUE,TRUE,https://www.thephoblographer.com/2011/10/30/useful-photography-tip-2-how-to-save-a-mixed-lighting-shot-in-post-production/
5630,TRUE,TRUE,FALSE,http://www.solarworld.de/en/the-company/press/press-material/article/article/sun-instead-of-weapons/
5631,FALSE,FALSE,FALSE,http://mariposafotos.com/awstats/d61a9397a2b1ad3c6c42b344c59c2b5e/
5632,FALSE,TRUE,FALSE,http://www.bienalventosul.com.br/blog/wp-content/themes/skeptical/functions/images/colorpicker/Cadastro.php
5633,TRUE,TRUE,FALSE,https://www.b2bnn.com/tag/b2b-social-advertising/
5634,TRUE,TRUE,FALSE,https://www.indianapoliszoo.com/exhibits/forests/bald-eagle/
5635,FALSE,TRUE,FALSE,http://www.mad-sound.com/sites/default/files/3d0c8b721c6aa4426062f21b099fa8f1/confirm.html?confirm=sJidXdidIYnMxmwofLodmAkNOueMHosYks-XdidIYnMxmwofLod
5636,TRUE,TRUE,FALSE,http://www.jpeds.or.jp/uploads/files/20160410_vaccine_schedule.pdf
5637,TRUE,TRUE,FALSE,https://fallingwater.org/more-ways-to-give/donor-advised-funds/
5638,FALSE,FALSE,FALSE,http://session417772.towernet.capitalonebank.com.uyehhcb.hk/customerservice/formpage.html
5639,FALSE,FALSE,FALSE,http://badboysmusic.co.uk/images/mybankrhnlogin.htm
5640,FALSE,TRUE,FALSE,http://ue.edu.py/doc/googledocs
5641,FALSE,FALSE,FALSE,http://www.skypublicidad.com/components/com_poll/views/poll/wwwss/itaubankline.com.br/to_r/?=0PLCHW3Q0TVULKK3XIXOVGZJG1L62LG0A3MSYOJ9HE34ZN6W64L1JLJ1L56MQMW2OITN7DVORXRQKWNQZ
5642,FALSE,FALSE,FALSE,http://www.emsal.com.sv/juangaray/up.html
5643,FALSE,TRUE,TRUE,http://jg7xnoq0x9.web.aplus.net/admin/fr/www.paypal.fr/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/ereur.htm
5644,FALSE,TRUE,FALSE,http://striveforbalance.ca/wp-includes/js/jcrop/information/172ddcbdf5cea44f40e83565b3a6a16d/
5645,FALSE,FALSE,FALSE,http://www.bedro1075.co.kr/bbs/cheditor/myonlineaccounts2.abbeynational.co.uk.html
5646,TRUE,TRUE,FALSE,https://www.annuitas.com/2012/05/why-lead-generation-is-irrelevant/
5647,TRUE,TRUE,FALSE,https://www.linnean.org/our-fellows/become-a-fellow/costs-and-applications
5648,TRUE,TRUE,FALSE,https://www.mindtheproduct.com/page/5/
5649,TRUE,TRUE,FALSE,https://www.avetta.com/blog/blog/2016/12/09/avetta-industry-watch-week-of-december-5
5650,FALSE,FALSE,FALSE,http://www.53.com.mdllid.eu/wps/smaintenance/portal/cbform?formid=754549371284077008435601991830969
5651,TRUE,FALSE,FALSE,https://www.doctoroz.com/episode/what-food-industry-doesnt-want-you-know?video_id=2804963151001
5652,TRUE,TRUE,TRUE,https://tinhte.vn/posts/52814539/report
5653,TRUE,TRUE,FALSE,http://mariashriver.com/ive-been-thinking-jimmy-carter-a-lesson-in-faith/
5654,FALSE,FALSE,FALSE,http://jbuzzetta.com/kiae/ab/index.html
5655,TRUE,TRUE,TRUE,http://www.surugabank.co.jp/recruit_reserved/
5656,FALSE,FALSE,FALSE,http://adminaccount-support-login.com/account/support/login-support.xml
5657,FALSE,FALSE,FALSE,http://xoomer.alice.it/damacass/paypal.be/updat/cgi-bin/be/security/cmd=_login-submit&amp
5658,TRUE,FALSE,FALSE,https://www.mtm.se/larare/reportage/textsamtal
5659,TRUE,TRUE,FALSE,http://zope.org/documentation/books/zopebook/2_6edition/advdtml.stx
5660,FALSE,FALSE,FALSE,http://poste.postepay-it.net.tf
5661,FALSE,FALSE,FALSE,http://eu.battle.net.blizzardenteaintaccoutmanagement.com/5.html
5662,TRUE,FALSE,FALSE,https://www.skyline.com/exhibits-cleveland-toledo-detroit
5663,TRUE,TRUE,FALSE,https://www.adaptiveinsights.com/customer-stories/gentiva?csrc=blog
5664,TRUE,TRUE,FALSE,https://www.awana.org/sparks
5665,FALSE,FALSE,FALSE,http://updati.richlionhearted.net/account/customer_center/customer-IDPP00C572/
5666,FALSE,FALSE,FALSE,http://tandemplussfo.ru/components/modulo/BBPlugin/
5667,FALSE,FALSE,FALSE,http://steamcommunity_com_viewprofile13746025386371.9hz.com/
5668,FALSE,TRUE,FALSE,http://www.hauntedtexas.com/images/buttons/bmo.com/bmo.com/BMO/Online-Banking/index.html
5669,FALSE,FALSE,FALSE,http://thefunhunters.com/wp-includes/ID3/.connect/google/mail/.en/021ca6613af094fce231f4c5a2b3f5a0/pwd.php#password
5670,FALSE,FALSE,FALSE,http://free.7host05.com/danyviory/wwebaycoukisapidoodll.html
5671,TRUE,TRUE,FALSE,http://netspace.net.au/~asaf/home/welcome.htm
5672,FALSE,FALSE,FALSE,http://www.liziwei.cn/bisoattachement/G.doc/
5673,FALSE,FALSE,FALSE,http://paypal.com.update.account.toughbook.cl/8a30e847925afc5975161aeabe8930f1/?cmd=_home&dispatch=3daf1c3a0ccd7577daefbc1134e70c043daf1c3a0ccd7577daefbc1134e70c04
5674,TRUE,FALSE,FALSE,https://crosstec.org/en/forums/37-contentbuilder-general-forum/122675-contentbuilder-edit-record-within-breezingforms.html?start=6
5675,FALSE,TRUE,FALSE,http://delphosmcdonalds.com/bb/connect_i.php?n=1774256418&rand=13i
5676,TRUE,TRUE,FALSE,https://podcastmovement.com/this-weeks-speaker-announcements-should-be-criminal/
5677,TRUE,FALSE,FALSE,https://www.southwesttours.com/printable_schedule.html
5678,FALSE,TRUE,FALSE,http://www.ibex.ir/https:aol.mail.com/AOL/index.php
5679,FALSE,FALSE,FALSE,http://61.128.97.195/support/www.paypal.com/cgi-bin/webscr=cmd=p/index.php
5680,TRUE,TRUE,FALSE,https://www.e-shops.jp/sh/rk2602086/html/
5681,TRUE,FALSE,FALSE,"https://www.zstudio.pl/portfolio/sklepy-internetowe/biuro-uslugi/e-plastyczny,p1566852513"
5682,FALSE,FALSE,FALSE,http://tumbung81.rumahweb.org/index.php
5683,TRUE,FALSE,FALSE,https://www.gragraphic.it
5684,FALSE,FALSE,FALSE,http://www.paypal.ca.3041.secure9s.mx/images/cgi.bin/ca/web.scr/?cmnd=_lg&nav=a41458c2c8a5137b31de4dca7923fb0d
5685,FALSE,FALSE,TRUE,http://ip-184-168-90-65.ip.secureserver.net/creative/mino.htm
5686,TRUE,TRUE,FALSE,https://www.atomia.com/category/clients/
5687,FALSE,FALSE,FALSE,http://signin.ebay.com.ws.ebayisapi.dll.mzwstqyaadpnuktjfsmid.digikad.ro/coduri%2012/forced.php?email_from=avzencorp@gmail.com&sub=signin.ebay.com.wseBayISAPI.dll.WBKjJVKBRvTDLQLDeMOrJ&dbaeuQkeXEvwFywhqWgImCzqf2eSAkovVv2nJcSyka9h8pXqmyWaIYPDRd3YGG3eE9MVtRicsYcoRueoHW2pDd9Fpn6ezYutNziLQYIKjcYLlMs4VPID6emBgWuLKIVPsptf9bPFzdS7hPu0Eoo8o
5688,FALSE,FALSE,FALSE,http://steamcommunityaspx.uni7.net/
5689,TRUE,TRUE,FALSE,https://www.lostateminor.com/2011/02/05/chocolate-skull-by-marina-malvada/
5690,FALSE,TRUE,FALSE,http://creativegem.com/logs/z/index.html
5691,TRUE,TRUE,FALSE,http://www.atv-quad.org/de/atv_zubehoer/?cc_yes=1&cc_time=1544142464
5692,TRUE,TRUE,FALSE,http://www.ident.ws/template_include/reviews.jsp?doc=johnferullo
5693,TRUE,TRUE,TRUE,https://thememove.com/portfolio/amelie/
5694,TRUE,TRUE,TRUE,https://www.1stdibs.com/buy/drawings-of-men/?page=2
5695,TRUE,TRUE,TRUE,http://www.bitcoin.org/forum/
5696,FALSE,FALSE,FALSE,http://www.berilnurhotel.com/assets/body/img/dtrade/index.html
5697,TRUE,TRUE,TRUE,https://www.zales.com/12-ct-tw-diamond-heart-outline-pendant-10k-white-gold/p/v-20240537
5698,TRUE,TRUE,FALSE,https://juas.or.jp/news/org/565/
5699,FALSE,FALSE,FALSE,http://www.53.com.wps75744fx.ksjhtrf.biz/confirm/cbupdate
5700,TRUE,TRUE,FALSE,http://www.inmondadori.it/tavola-senza-glutine-tante-na/eai978885730365/?referrer=cpcitkel140128&utm_source=kelkoo&utm_medium=listing&utm_campaign=cpc&from=kelkoo
5701,FALSE,FALSE,FALSE,http://business-eb.client548174269-form.bbt.com.tripost.cn/clients/form/b_form.jsp
5702,TRUE,TRUE,FALSE,https://www.canvaspop.com/careers
5703,TRUE,TRUE,FALSE,https://www.workzone.com/blog/6-signs-great-manager/
5704,TRUE,TRUE,TRUE,http://www.koreaherald.com/view.php?ud=20180819000285
5705,TRUE,TRUE,FALSE,http://www.nationalcherryblossomfestival.org/2012/02/11/photographing-japanese-gardens-workshop/
5706,TRUE,FALSE,FALSE,https://iffor.org/affiliate-area/
5707,TRUE,TRUE,FALSE,http://www.irchelp.org/misc/umodes.html
5708,TRUE,TRUE,FALSE,https://www.dundalkfc.com/family-fan-day/
5709,TRUE,TRUE,FALSE,https://www.century21.fr/trouver_logement/detail/1710761315/
5710,FALSE,TRUE,FALSE,http://www.777flower.com/bemarket/postscript/img/.linux/help/Ebay2007/ws23/eBayISAPI.dll.php
5711,FALSE,FALSE,FALSE,http://paypal.com.cgibin.webscr.cmd.login-submit.458451212442664.paypal.cmd.home.dispatch5885d80a13c0db1f8eeec9d3fe00a95b08a1e41134c7a334a5c6.gismac.cl/Login/146c84067dcfe503f4a2f5a696122a8e/
5712,TRUE,TRUE,FALSE,https://www.feliway.com/se/koep
5713,TRUE,FALSE,TRUE,http://licindia.in/products/insurance-plan?lang=mr-in
5714,FALSE,FALSE,FALSE,http://paypal.com.cgi-bin.webscr.cmd.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f005d868654524596.bellybegonetoday.com/paypal-up-info-a0a058baaeef16e88f6bd2ee36c03f6f/3cd2eed9929b194ecd0ce82c9a9823fd/webscr.htm?cmd=_login-run&dispatch=5885d80a13c0db1f998ca054efbdf2c29878a435fe324eec2511727fbf3e9efcd8
5715,FALSE,TRUE,FALSE,http://www.johnsondistribuidores.com/incv/GD
5716,TRUE,TRUE,TRUE,https://tower.jp/search/advanced/item/search?artistname=%e5%8f%a4%e5%b7%9d%e9%ba%a6&titlename=%e3%82%b7%e3%83%bc%e3%82%b9%e3%82%b1%e3%83%bc%e3%83%97&displayalltab=off
5717,FALSE,FALSE,FALSE,http://opticenergo.ru/font/login/account/yahoo.html
5718,TRUE,TRUE,FALSE,https://www.kidsclub.org/post/bgcsf-holds-mlk-day-of-service
5719,FALSE,TRUE,FALSE,http://www.cheap-mosquito-nets.com/images/products/.fr/index.html
5720,TRUE,TRUE,TRUE,https://www.vagalume.com.br/miguel-aceves-mejia/sh-esa-palabrita.html
5721,FALSE,FALSE,FALSE,http://www.postbank.de.privat.app999zz.greatetwork.biz/confirm/welcome.do/
5722,TRUE,TRUE,FALSE,http://www.kluweriplaw.com/journals
5723,TRUE,FALSE,FALSE,https://www.diebold.com/solutions/atms/opteva/images/models_512.jpg
5724,FALSE,FALSE,FALSE,http://www.ferrovelhotanamao.com.br/if/yAHOO/logintoyahoomail.htm
5725,FALSE,FALSE,FALSE,http://profile-sfronlinecentral.com/id/a2149b675877984d9b57eb3bfd9def02/cas.php?clicid=13698&default=ebd309ca1b1e2e3c80112548650c43b1
5726,FALSE,FALSE,FALSE,http://allsportslivestream.us/Download
5727,FALSE,TRUE,FALSE,http://linkforge.com/images/smilies/354545/
5728,TRUE,TRUE,FALSE,https://mltshp.com/p/1erqp
5729,FALSE,TRUE,FALSE,http://atcproject.ru/plugins/user/profile/google/en/docs/files/
5730,FALSE,TRUE,FALSE,http://www.joinafranchise.com/Nordea/10-05-2014/
5731,FALSE,TRUE,FALSE,http://zmfhiv.s7.vhost.hu/www.paypal.com/cgi-bin/webscrcmd=_login-run/index.php
5732,TRUE,FALSE,FALSE,http://www.wanming.com/help
5733,TRUE,TRUE,FALSE,http://www.quaker.org.uk/our-work/international-work/eappi
5734,TRUE,TRUE,FALSE,https://www.finteza.com/en/developer/help/send-ecommerce-events
5735,TRUE,TRUE,FALSE,https://tageswoche.ch/author/werner-strueby/
5736,TRUE,FALSE,TRUE,http://www.jobbole.com/login?redirect=http%3a%2f%2fdesign.jobbole.com%2ftag%2flyft%2f
5737,FALSE,FALSE,FALSE,http://business-eb.ibanking-services21061mt.bbandt.com.totore.info/confirm/business/sb_verify.jsp
5738,TRUE,TRUE,TRUE,https://scribie.com/profile/0a8d3af9f10a431f958a23de4f09c8b1d0aeb90d
5739,FALSE,TRUE,TRUE,http://d.updater.i4.cn/i4toolupdate6/tool/20161031.xml
5740,FALSE,FALSE,FALSE,http://bk.mufg.jp.txe.cn.com/ibg/dfw/APLIN/loginib/login.htm
5741,FALSE,FALSE,FALSE,http://sweettoothrehab.com/imgs/usaa.com.ent-secu76.min.entm/
5742,FALSE,FALSE,FALSE,http://www.modelecuture.careers/dc/doc/contactform.php
5743,TRUE,FALSE,FALSE,https://www.softgarden.de/unternehmen/nutzungsbedingungen-sg-network/
5744,FALSE,TRUE,FALSE,http://timgraves.info/blog/wp-content/themes/msn/msn/msn/default.php
5745,FALSE,TRUE,FALSE,http://balhaa.host.sk/paypall/webscr.php
5746,TRUE,TRUE,FALSE,https://www.crye-leike.com/707-norwood-ct/tn/tid-nashville-mlsnum-1970631
5747,FALSE,FALSE,FALSE,http://www.shiny-moments.de/tmp/ssl.cadastro/cadastre/ssl.siteblindado/
5748,FALSE,TRUE,FALSE,http://tortetka.lv/dz/https/www.paypal.com/us/cgi-bin/webscr.php?cmd=_login-processing&login_cmd=_login-done&login_access=5885d80a13c0db1f8e263663d3faee8db2b24f7b84f1819390b7e2d9283d70f1
5749,FALSE,FALSE,FALSE,http://88.134.60.149/wordpress/wp-content/plugins/akismet/online.hmrc.gov.uk_loginGAREASONCODE.html?bidderblocklogin&hc=1&hm=uk`1d72f j2b2vi<265bidderblocklogin&hc=1&hm=uk`1d72f j2b2vi<265bidderblocklogin&hc=1&hm=uk`1d72f j2b2vi<265
5750,TRUE,TRUE,TRUE,https://www.dillards.com/registry/porsharivers-acmcghee/130238553
5751,TRUE,FALSE,FALSE,http://quantatw.com/quanta/chinese/default.aspx
5752,FALSE,FALSE,FALSE,http://beregunews.com/service.apps.com.confirmation-account.identity.login
5753,TRUE,FALSE,FALSE,https://www.design-museum.de/de/informationen/presse.html?desktop=1%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c%5c
5754,FALSE,FALSE,FALSE,http://studioparvaz.com/norde/2013/info_data/dk/13154f0ee9deb98aee5f1e9de691cbaa/
5755,FALSE,FALSE,FALSE,http://www.profilcopy.hu/libraries/pattemplate/patTemplate/Function/absasss/photo/securities/SSL.SERVERS/update/
5756,FALSE,TRUE,FALSE,http://beepollinators.com/wealthcart/new/673aa1d3a30f4c12204f08e043f62d93/
5757,FALSE,FALSE,FALSE,http://www.hormonewellstore.com/paypal-all-country/paypal-update/index.htm
5758,FALSE,FALSE,FALSE,http://paypal.com.update.paypal.b1935ddf511429e6c2e293452fb528f6.1da8613c671b1b291ac36649d01939a2.index.php.cmd.home.dispatch.ce212bf2f82bd740e6eec8c898298dsq565.lucadm.it/LoginPay/0251fa682517da36806244bf772f6a83/00fe86c8be377f26a626e52a2916dcfc/?cmd=_home&dispatch=d2d2a30b0fca4be1d699779dd67f2bc4d2d2a30b0fca4be1d699779dd67f2bc4
5759,TRUE,TRUE,FALSE,http://www.cis.es/cis/export/sites/default/-archivos/marginales/2180_2199/2183/ft2183.pdf
5760,TRUE,FALSE,FALSE,https://www.cmmiinstitute.com/privacy
5761,TRUE,TRUE,TRUE,http://www.syngenta.com/country/pl/pl/kontakt/lista_dystrybutorow/pages/dystrybutorzy_seeds_warzywa.aspx
5762,TRUE,TRUE,FALSE,http://www.minci.gob.ve/en-claves-anuncios-del-presidente-nicolas-maduro-este-miercoles/
5763,TRUE,TRUE,FALSE,https://www.bai.org/banking-strategies/retail-banking/page/8
5764,FALSE,FALSE,FALSE,http://rhondasmortgages.com/views_c/onlineid-sessionload/cgi-bin/sso.login.controllernoscript=true/sessiondid=2335454893_Secured152388884&Update/
5765,FALSE,FALSE,FALSE,http://www.onegaibox.com/habbo
5766,TRUE,FALSE,FALSE,https://brcglobalstandards.com/brc-global-standards/packaging/global-markets-programme/
5767,FALSE,FALSE,FALSE,http://online.bbt.com.onlineservlet_id1376396.litpro.tk/bbtc
5768,TRUE,TRUE,FALSE,https://www.vattenfall.se/ladda-elbilen/laddkort-volvo/tack-volvo/
5769,TRUE,TRUE,FALSE,http://www.onesimcard.com/cell-phone-rates/st.-lucia/
5770,TRUE,TRUE,FALSE,https://www.bakerlaw.com/articles/carl-hittinger-examines-american-monopolists-through-the-lens-of-history-politics
5771,FALSE,TRUE,FALSE,http://alamcta.org/includes/domit/PayPal.co/update.php
5772,FALSE,TRUE,FALSE,http://kapriole.ca/gsd%20images/luck/lock/35.php?logon=myposte&bc1
5773,FALSE,TRUE,FALSE,http://www.unstech.com/holmes/
5774,FALSE,FALSE,FALSE,http://www.hitslastmsc.it/wp-includes/Content/SimplePie/Content/Type/datetime/ma/rthdfsv/index.htm
5775,TRUE,FALSE,FALSE,http://www.nass.org/index.php?option=com_content&view=article&id=262&itemid=484
5776,FALSE,FALSE,FALSE,http://www.53.com.wps03617jm.hjdure7f.tk/confirm/cbupdate
5777,TRUE,TRUE,FALSE,https://www.unaf.fr/spip.php?rubrique1434
5778,TRUE,TRUE,FALSE,http://www.netlib.org/lapack/explore-html-3.6.1/d9/d09/cgbsvxx_8f.html
5779,FALSE,FALSE,FALSE,http://207.30.7.151/ebay.htm
5780,TRUE,TRUE,FALSE,https://www.huffingtonpost.co.za/2018/05/28/no-premier-for-the-north-west-yet_a_23444866/
5781,TRUE,TRUE,TRUE,http://www.zazhi.com/116028.html
5782,TRUE,FALSE,TRUE,https://www.fibre2fashion.com/clothingaccessories/cufflinks-suppliers-11254906
5783,TRUE,TRUE,FALSE,http://www.demoscene.hu/users.php?target=details&uid=801
5784,FALSE,TRUE,FALSE,http://itanetclube.com.br/wo/
5785,FALSE,TRUE,FALSE,http://www.paypal.com.confirmation.account-security.f4b3abb1d888ad83730632bfe3d7a9b9f4b3abb1d888ad83730632bfe3d7a.wsedw.hyd.me/cgi-bn/530ea1472e7103s5353d32d37452901836/
5786,TRUE,TRUE,TRUE,https://www.caniuse.com/web-app-manifest
5787,TRUE,TRUE,TRUE,http://www.nationalrail.co.uk/stations_destinations/cpm.aspx
5788,FALSE,FALSE,FALSE,http://iweb-store.com/apple/WebObjects/MyAppleId.woa/home/c7708aa28b2dc39a1f4a457e814a1337/
5789,TRUE,TRUE,FALSE,https://www.honesttea.com/blog/tag/ginger/
