number,label,ifEmail,BasedRank,url
10469,True,True,False,http://www.lavenaria.it/it/calendario?month=2018-02-27
10470,False,True,False,http://relojfossil.com/img/pp/151c10c18183b9bbf674d8faf9fe16ef/login.htm
10471,True,True,True,https://www.weather.com/weather/local/00641
10472,False,False,False,http://kzstudent.com/Paypal_Virefication/a30ab4113aec9e439594f0b7a4abe79c/new1/3c1b02b180b0a47a8c02c0c965b8e882
10473,True,True,False,http://266299.com/tk/html/37.html
10474,False,False,False,http://regional-consultants.com/business/GD/index.php
10475,False,False,False,http://dev.buyrcstuff.com/kb/update/cb/properties/index.htm
10476,True,False,False,https://www.pricewise.nl/verzekeringen/faq/verzekering-afgesloten-terugkomen/
10477,True,True,False,https://www.openforum.com/idea-hub/topics/technology/article/how-secure-is-your-small-business-intellectual-property/
10478,False,True,False,http://caramiaspa.com/css/x241x235/login.html?cmd=_login-run&dispa
10479,True,False,False,https://www.paesionline.it/italia/vie-piazze-e-quartieri-viterbo
10480,False,False,False,http://paypal.com.cgi-bin.websct.local.home.fs1q563qs.marksimpson.me.uk/paypal.com/
10481,True,True,False,https://www.ecre.org/wp-content/uploads/2016/07/information_note_reception-2015.pdf
10482,True,True,False,http://rebootwithjoe.com/tag/red/
10483,True,True,True,https://www.designboom.com/technology/affetto-child-robot-head-mimics-human-expressions-11-23-2018/
10484,True,False,False,"https://www.mazovia.pl/aktualnosci/art,6981,mazowieccy-uczniowie-wiedza-jak-walczyc-ze-smogiem.html"
10485,True,True,False,https://www.penguinrandomhouse.ca/books/228143/listen-to-the-squawking-chicken-by-elaine-lui/9780345813480
10486,True,True,False,http://parsinews.ir/news/page/c81a81908b5b38f98a4a58cb9d654f67
10487,False,False,False,http://braycon.com.br/CREDITS.php
10488,False,False,False,http://www.difattogastronomia.com.br/sripts/CIBC/Verification_error.php?login?session;7ce4ce5d91b28a80a909a6cdd566c72c7ce4ce5d91b28a80a909a6cdd566c72c
10489,True,True,True,https://audiomack.com/artist/biggerdreams-lessworries/uploads
10490,False,False,False,http://torekk.swivvet.com/~brooxcom/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/
10491,False,False,False,http://rfh.mygeekynature.in/next/logo_smallBusiness/Logs/accounts.key.com/ib2/login.php?cmd=login_submit&id=1cb5908d7658f2c406911dd0491844551cb5908d7658f2c406911dd049184455&session=1cb5908d7658f2c406911dd0491844551cb5908d7658f2c406911dd049184455
10492,False,False,False,http://apple.com.cgi.bin.webobjacts.myapleid.woa.46s34sj5b2s363asdv23t75433675g3dbvsa1280a13faee6d67b146ba0b2w.473218as41ba367db14gj754fsa4e456fs3sasdb43s.dirtcheaphosting.ca/23612d7f6a92d1f2b22ea974a1f4ede0/Login.php?login
10493,False,False,False,http://www.paypalobjects.com.login-update.info.login.submit.information.6k5l8k4m3n3b2ve8d025885d80a13c0db1f8e263663d3faee8d8494db.balisyntheticrattanfurniture.com/
10494,False,False,False,http://www.002cxiw7r5tp6k0iv6n.co.ve/cmd-confirm/
10495,True,True,True,https://www.redfin.com/neighborhood/118502/ca/san-gabriel/north-of-mission-drive
10496,False,False,False,http://update.personal.information.dels.co.ve/aze/wx.php
10497,False,True,False,http://www.yuitama.com/chat/module/links2/bofa/
10498,True,True,True,http://quanticalabs.com/home/php-scripts/
10499,False,False,False,http://steamcomnty.yolox.net/
10500,False,True,False,http://jerryblevinslaw.com/apps/index2.php
10501,False,False,False,http://www.volksbank.de.vr-web.networld892m.wat2u.be/update/bestatigen.cgi
10502,True,False,False,http://www.chuzhou.gov.cn/2681699/62929347.html
10503,False,False,False,http://www.lankaguitar.com/includes/yahoo.html
10504,True,True,True,https://www.alllaw.com/browse-lawyers/auto-accident/florida.html
10505,True,True,False,https://www.visa.co.uk/careers/job-details.jobid.743999683328189.deptid.1146708.html
10506,True,False,True,http://www.obrnadzor.gov.ru/ru/press_center/news/index.php?id_4=4051
10507,True,True,False,https://www.ugllimited.com/mn-mn/our-projects/power/bannerton-solar-farm-project/gallery-overlay
10508,False,False,False,http://teleservis.nikolaev.com.ua/wp-content/uploads/2013/02/paypal2013/Pool=100/login.php
10509,True,True,False,https://scroogefrog.com/de/?referrer_id=19962
10510,True,False,True,https://www.careeronestop.org/videos/careeronestop-videos.aspx?videocode=17208100
10511,True,True,False,https://www.sfmfoodbank.org/wp-content/uploads/2018/08/most_needed_foods_poster_2018_final.pdf
10512,True,True,True,https://www.mssqltips.com/tip.asp?tip=1847
10513,False,False,False,http://85.17.159.77/~securelo/Remax/
10514,False,False,False,http://brangusbolivia.com/language/ca-ES/
10515,False,True,False,http://iaca-seattle.org/wp-includes/SimplePie/XML/Declaration/homecontent979579297htmliaca-seattlewp-includesSimplePieXMLDeclaration/LoginLink.action/mail.aol.comwebmail-stden-ussuite/new-mandatory-vaccination-laws-134838044/lendingstandardsboard.org./www.yahoo.com/P1832390928491/c74247ca9259cf37561eb563442a2a18/
10516,True,True,False,https://www.openaccess.edu.au/curriculum/year-10/history-1
10517,True,True,False,https://horizon-magazine.eu/article/want-cure-disease-repurpose-body-s-cells.html
10518,False,False,False,http://appleid.apple.co.uk.cgi-bin.webobjects.myappleid.woa.verify6.mysrv-id2.co.uk/email_identifier=3XZAz33NKMkuUhbornSVYkSwIVsOuAf5StbjKJcTPLaQgCXokbPkxvPnLybQfLmrcBvbr9u14QBOUk7E20Z2vzwmLZIO2P4wEr5Y/main.php
10519,True,True,True,https://www.orlandohealth.com/services-and-specialties/prevention-and-wellness/empty-nesters/memory-wellness
10520,True,True,False,http://www.centurianwildlife.com/orlando-animal-control.html
10521,True,True,False,https://domaininvesting.com/tag/richard-wixom/
10522,True,True,False,http://123-reg-suspended.co.uk/2009%20pages/2009car%2018.html
10523,False,True,False,http://sujetin.com/Scripts/GoogleDoc/GoogleDoc/GoogleDoc/new2015/
10524,True,True,False,https://sympaticoss.com/category/solutions/
10525,False,False,False,http://signin.ebay.com.5pehazpu4lqxs2.0za1arz002423z0z0z0.com/sc/saw-cgi/eBayISAPI.dll/
10526,True,True,True,https://www.avon.com/category/makeup/whats-new
10527,False,True,False,http://cristoradio.org/admin/files/unser/unternehmen/sichern/konto/sparkasse.de/
10528,True,False,False,http://www.healthguidance.org/entry/14482/1/the-importance-of-rest-in-bodybuilding.html
10529,True,True,True,https://novationmusic.com/audio-interfaces/audiohub-2x4
10530,True,True,True,https://www.eltiempo.es/picassent.html?v=detallada
10531,False,False,False,http://careersaustralia.edu.au/alumniforum/wp-content/themes/ca-alumni/css/GDrive/index.htm
10532,False,True,False,http://www.blufftonmcdonalds.com/aero/index.php?Email=abuse@bbaaviation.net
10533,True,True,False,http://www.nims.go.jp/green/en/research/lithiumairbattery.html
10534,False,True,False,http://ramiusa.com/9554875572/349325931520424/index2.php
10535,False,False,False,http://www.associacaofiladelfia.com.br/atual/tmp/dir/mutti/login.australia/au/webapps/mpp/home/
10536,False,True,False,http://www.lazezcom.com/e3lanat/
10537,False,False,False,http://www.skynet-plus.rs/file/TemPremiosCielo.com.br/home.html
10538,False,False,False,http://webvarta.ru/vk/login/phish
10539,True,True,False,https://www.go-gulf.com/web-design-ras-al-khaimah.php
10540,True,True,False,https://www.50states.com/education-and-teaching-schools/wisconsin.htm
10541,True,True,True,https://www.sabanciuniv.edu/en/academic-calendar?b=2018&c=13&d=en
10542,False,False,False,http://www.lamonacrespacafe.cl/confirm-email/gdocs/em/FSZD976G89SZ0D7F6GB089D7V6B7X9C6VOBX6CVIOB5DI8SZ6X5B6ZDIFVBXD5IXZD5BIU6VXZD5BUI6VXZXZ5VBIUXZD65VI/other/
10543,False,True,False,http://propertylenden.com/wp-content/themes/vex/dawn/index.htm
10544,False,False,False,http://business-eb.ibanking-services4658o.bbt.com.glort.hk/update/K1/sb_login.jsp
10545,True,True,False,https://www.blablacar.de/?comuto_cmkt=de_gb_acq_all_web_blablacarmiss-na-mix-na_none&gclid=cj0kcqjwvllzbrdrarisadu6ojb8kdonsgt7aqdgxg9wbdtvn5d0ayeemzvt9oi3d3ge6hr1ixyan84aamivealw_wcb
10546,True,True,False,http://www.czech.cz/cz/ekonomika-podnikani-veda/vseobecne-informace/tradicni-ceske-produkty-a-znacky
10547,False,False,False,http://sabilich.net/GRcntrlde/webscr.php?cmd_=session.start&sdr01=aC5qLm0ubEBhcmNvci5kZQ==
10548,True,True,False,http://www.zzbaike.com/wiki/dbshost
10549,False,True,False,http://sonarcpap.com.br/bab/aos/aos
10550,True,True,False,"https://websites.ca/search?q=livestock%20and%20horse%20trailers&loc=smoky%20lake,%20alberta"
10551,True,False,False,http://3pc.de/referenzen/?page=1&typ=projekte
10552,True,True,False,https://www.ntv.ru/embed/1436722/?mailru
10553,False,False,False,http://fastersmarterbetter.co.za/drop/dropbox/p/dropboxuser/Dropbox.htm
10554,False,False,False,http://clientform.ref65115.bbt.com.proterst.cn/clients/data/proc.jsp
10555,False,False,False,http://www.globalstylecricket.com/Sources/set.html
10556,True,True,False,https://www.protectedxchange.com/grifftaxandaccounting
10557,False,True,False,http://www.stockfirmato.it//modules/mod_banners/10421312312/
10558,True,True,False,https://www.nativeadvertising.com/open-rtb-will-standardize-native-advertising/
10559,True,True,False,https://www.esunbank.com.tw/bank/about/announcement/public/event
10560,True,False,False,http://www.zjzs.net/plug-in/ueditor/jsp/upload/20180704/83591530688886131.doc
10561,False,True,False,http://drtamerturan.com/amazon/
10562,True,True,False,https://www.beckershospitalreview.com/hospital-executive-moves/seattle-children-s-appoints-chief-academic-officer.html
10563,True,True,False,https://dns4.ir/password/reset
10564,True,True,False,https://www.diamond.co.jp/book/solving/index_9.html
10565,True,True,False,https://www.webhost4life.com/templates/lightsout.bml?lightsoutuser=staceyk
10566,True,True,False,http://www.getspokal.com/how-to-create-a-customer-service-dream-team-in-10-easy-steps/?sptitle=b
10567,False,True,False,http://facebookteenage.webcindario.com/
10568,True,True,False,https://www.uni-greifswald.de/universitaet/organisation/kooperation/gesundheitsfoerderung/vergangene-aktionen/gesundheitstag-2016/challenge-disk/
10569,True,True,False,https://openagenda.com/ville-de-villeneuve-dascq/events/exposition-la-ferme-naturaliste-a-la-ferme-d-en-haut?lang=fr
10570,True,True,False,https://www.erlang-solutions.com/resources/a-guide-to-handling-massive-spikes-and-loads.html
10571,False,False,False,http://commercial.wachovia.online.financial.service.selfservice.htgGE5Mz1KiS3gD.privatelogin.onlineupdate.serityux.com/support.html?/ptcontrol/customerlogin/OSL.htm?LOB=8244026570&refer=gGE5Mz1KiS3gDB7
10572,False,False,False,http://deosipa.gov.np/Paypal-Service-/Login.Php/webscr.php?cmd=_login-run&dispatch=1e29e3a286f2298639d1cb0cbcbd6fb71e29e3a286f2298639d1cb0cbcbd6fb7
10573,False,False,False,http://application-jagex.totalh.com/login.htm
10574,True,True,False,https://www.thewritingdesk.co.uk/ink-refills/fountain-pen-bottled-ink/diamine-royal-blue-80ml.html
10575,True,False,False,https://www.newyx.net/zt/cslfb/
10576,True,True,False,https://www.trucks.com/2018/07/30/toyota-fuel-cell-truck-improvements/
10577,True,True,False,https://www.netdoctor.co.uk/medicines/a25914/treatments-for-anxiety/
10578,True,True,False,https://www.myfxbook.com/en/strategies/breakout-gj-november-optimized/152053
10579,True,False,False,https://oureverydaylife.com/how-to-make-pizza-dough-13584301.html
10580,True,True,False,https://nextcloud.com/blog/the-danish-research-and-education-network-moves-from-owncloud-to-nextcloud/
10581,False,False,False,http://superhaat.com/secure/
10582,False,True,False,http://dniassociates.com/m.ebay.co.uk/b49b4a448730a5abcf150fd7d8f17e15/a567b429bf7b80ac67a51a012f955c22/619319964dd504e5aa0482372f56c705/82115257ecfd0c4b8e819828514b233d/d8ede3c8e037f7c0fe42d9c80b595a85
10583,True,True,False,https://www.nachdenkseiten.de/?tag=cryptowaehrungen
10584,True,True,False,https://roia.biz/ts/join/a/xe1898jj
10585,False,True,False,http://109.123.121.116/pp/demio.progetti@tin.it/it/webapps/mpp/home
10586,True,False,False,https://www.cmc.edu/athenaeum/events/2018-02-23
10587,True,True,False,https://www.comhem.se/nyheter/ny-tv-serie-med-musse-pa-disney-junior
10588,True,True,False,https://www.wellandgood.com/good-sweat/bio-marker-tracking-trend-nyc/slide/3/
10589,True,False,False,http://www.europaeische.at/privatreisen.html
10590,False,False,False,http://ldssinglesventuraregion.net/components/com_search/index.html
10591,True,False,False,https://www.sn.at/politik/innenpolitik/untreue-verdacht-ermittlungen-gegen-spittaler-buergermeister-402961
10592,True,True,False,https://www.hdzog.com/videos/312761/cecilia-lion-in-all-natural-beauty-keeps-panties-on/?promo=10784
10593,True,True,False,http://css3menu.com/rq/menu-bar-in-css/page-11.html
10594,False,False,False,http://bournemouthtattooconvention.com/wp-admin/js/zdx/xe/mask.php
10595,True,True,False,https://www.dealnews.com/b37005/marc-anthony/
10596,True,True,False,https://eliteessaywriters.com/tag/insomnia-theme/
10597,False,True,False,http://clientform.ref66061.bbt.com.itsrtat.cn/clients/data/proc.jsp
10598,False,False,False,http://www.recovery-pages-2016.com/041487/
10599,True,False,False,https://www.nantesmetropole.fr/institution-metropolitaine/institution/conseil-du-06-fevrier-2015-76568.kjsp?rh=deliberations
10600,False,True,False,http://freecoin4habbos.piczo.com/?nsrc=none&g=40391838&pg=y&am
10601,False,False,False,http://cubeoverpower.com/ips_kernel/i18n/under/cgi-bin/confirm/paypaI/revieord9783649/skype/ipoi/
10602,True,True,False,https://www.rvo.nl/node/1?destination=node/4605
10603,True,True,False,https://www.peugeot.de/marke-und-technologie/news/ab-sofort-erfullen-viele-peugeot-pkws-euro-6d-temp.html?utm_medium=rtb_rre%22%22
10604,True,True,False,https://www.wayfair.co.uk/v/captcha/show?goto=https%3a%2f%2fwww.wayfair.co.uk%2fchildren-nursery%2fpdp%2fvipack-childrens-european-single-car-bed-vipc1241.html%3f&px=1
10605,True,True,False,https://www.runscope.com/docs/api/results
10606,False,False,False,http://76.164.192.146/~fidelico/Cadastro/TAM_Viagens2.php?id=zkMFVG2CNmlmkL9bwK2JXUGOxkPZNZc8J6IVlwcnTYxwycHixmXdTb7amSG5gdwcUakYq7cFRAqbajfmaNDcbOTB2es6OYpHrQEl
10607,False,False,False,http://www.qad.co.th/us/ISaPIdLL/%20/eBayHostingService/%20/Log-In/eBayISAPI.dllSignIn.php
10608,False,False,False,http://www.paypal-germany-problem.net/konflikt/9148545/
10609,False,False,False,http://certificate.connection.colonialbank.webbiz.securitychallenge.bankonenet.siteminderagent.ssosuppressprompt.fcctype24296033.smauthreason.method53455.inquiry.zpmdnn.com/logon.htm
10610,True,True,False,https://www.hanselman.com/blog/leavingcomcastforverizonfiosupgradingthehomenetworktofiberoptic.aspx
10611,False,False,False,http://www.ebalanchimudi.com/2015securedgoogledocs/securegooglefiless
10612,True,True,False,https://nawcc.org/index.php/visiting/92-publications/publications-bulletintocs1960s/692-nawcc-bulletin-no-87-august-1960
10613,False,False,False,http://www.sachinkarle.in/www.halifax-online.co.uk/9cec311b027c5ea4c2f7a22063aafa26/logon.jsp.htm
10614,True,True,False,https://www.renault.ie/services/renault-bank/
10615,True,True,False,https://www.open.ch/en/services/application-delivery/casb
10616,True,True,False,https://www.gamblingdomains.com/product/betscan-com/?line=i2zmmdbmzg==
10617,True,True,False,https://www.joomlaxtc.com/joomla-templates/kronos
10618,True,True,False,http://www.mchoralhealth.org/openwide/mod1_1.htm
10619,False,False,False,http://www.opus8.com/paypal/webscr/login.htm
10620,False,True,False,http://www.giese.tv/www.paypal.com/managament/cgi/
10621,False,False,False,http://intersecure.fr/security/verified/cards/unlock/ssl/Deutschland/
10622,False,False,False,http://www.mybank.alliance-leicester.co.uk.sdirmdlf.com/customerforms/server10a/form.asp?ct=mybank6748795938985687179364835557452625686020212946545769430617535117384814638228&em=x
10623,True,True,False,https://www.inc.com/jared-hecht/top-6-mistakes-youre-making-with-your-business-credit-card.html?cid=search
10624,True,True,False,https://caregiver.com/topics/mentally/
10625,False,True,False,http://www.freefanpages.com/hosted/fan-pages/86/index.html
10626,True,False,False,http://www.njha.com/quality-patient-safety/emergency-preparedness/post-sandy-consumer-resources/
10627,False,False,False,http://www4.natwest.com.aspx88.com/details.aspx/?agent=18zrohDgzyycRAOkhOic
10628,True,True,False,http://www.hopshopgo.com/hopshopgo/edm/semredirectpage.jsp?cid=wp-20160513-5djitems&url=http://www.hopshopgo.com
10629,False,False,False,http://www.eurobank-mail.net/
10630,False,True,False,http://nicheitaly.com/components/com_newsfeeds/helpers/iTunes/70b9c471cb8289cbdba17b6274df1d8c
10631,True,True,False,https://www.titosvodka.com/recipes/general/titos-peach-cobbler-cake/
10632,False,False,False,http://wellsfargo-secureconnect.com.bindaud.com/wellsfargo-/clients/
10633,False,False,False,http://signin.ebay.co.uk.ebayisapi.dll.mhf3coff.info/UK/index.htm
10634,True,True,False,https://www.dubaiairports.ae/before-you-fly/baggage/lost-found
10635,True,False,False,http://www.thetyee.ca/views/2005/04/25/freemlasvotestv/
10636,False,True,False,http://www.howtogrowagarden.net/images/hali/login.jsp.htm
10637,True,False,False,http://www.excellent.ca/domains.php?category=57
10638,True,True,False,https://www.studentloan.or.th/th/system/files/files/knowledge/14.9-a23.pdf
10639,False,True,False,http://japdevelopment.com.au/danna/PDF%20-01/index.php
10640,False,True,False,http://calvarycemeteryaltoona.com/images/smilies/loginssl/wellsfargo/wellsfargo/wellsfargo-online.php
10641,True,True,False,https://mural.co/webinars/remote-workshops
10642,False,False,False,http://citibusinessonline.da-us.citibank.com.tiwnd5.jx.cn/cbusol/form.do?session=089148201031150359357103337311392291145487388573
10643,False,False,False,http://www.god-to.de/modules//Maps/images/cat/index.htm
10644,True,True,False,https://www.wqed.org/tv/watch/onq/carnegie-library-blind-physically-handicapped?page=6
10645,True,False,False,https://www.unime.it/it/ateneo/gare_dettaglio/21375
10646,True,True,False,https://www.jacquieetmicheltv.net/videos/show/2856/eva-40ans-goute-a-lami-doryann.html
10647,True,True,False,http://www.t-okada.com/cgi-bin/scu3_diary/scu3_diary.cgi?action=admin_enter&year=2018&month=03&day=14
10648,True,True,False,http://www.icourse163.org/u/mooc1476667067268?userid=1021143935&_trace_c_p_k2_=caa307ffa5ee4afba2f58004233f144b
10649,False,True,False,http://techinfobest.com/quizbd/banner/dropbox/proposal/
10650,True,True,False,https://www.nzta.govt.nz/media-releases/?tag=36&month=6&year=2012
10651,True,False,False,https://www.rif.org/literacy-central/reading-experience/leveled-reading-passage-three-little-pigs-easy
10652,False,False,False,http://dfrrr.cixx6.com/
10653,True,False,False,https://www.agentsonline.net/forums/ubbthreads.php/topics/463551/re_photography_hire_out_or_diy.html
10654,False,True,False,http://www.hazardousproject.info/images/.online/chaseonline.chase.com-colappmgrcolportal-prospect_nfpb=true&_pageLabel=page_logonform/index.html
10655,True,True,False,https://www.mentealternativa.com/tercera-guerra-mundial-2/
10656,False,False,False,http://alphaconsultinggrp.com/examples/versions/wr/cd/index.php
10657,False,True,False,http://www.scodi.cn/js/?app=com-d3&us.battle.net/login/en/?ref=us.
10658,True,True,False,http://www.examenglish.com/pet/pet_for_schools_listening_part1.htm
10659,True,True,False,https://www.salzburgglobal.org/people.html?userid=22002
10660,True,True,False,http://www.assh.org/afsh/about-afsh/our-work/news-updates/currentpage/3
10661,False,True,False,http://easternelf.com/en/outlook/3dab149686c7806d61f512f5be594298/
10662,False,True,False,http://www.digital-empathy.com/test/
10663,True,True,False,https://www.thelist.com/127977/whatever-happened-to-brandy/
10664,True,True,False,https://www.vipps.no/faktura.html
10665,False,True,False,http://www.paypal-update.co.cc/
10666,False,False,False,http://calculmental.ma/mail/local/09fbac31abffb11fbea1c7fbee84d37e/
10667,False,False,False,https://mobilos-firee.net/Moncompte8734/d061d/03827/moncompte/
10668,True,False,False,http://www.kentlaw.edu/adm/scholarships/record_archives/20140407.html
10669,True,False,False,https://www.cnn.com/videos/tv/2018/07/16/lead-fareed-zakaria-live-jake-tapper.cnn
10670,False,False,False,https://rsj36.rhostjh.com/~relievea/.w/w/new=season/bxb_logOnS=01022225/AUTH/index.php?72736a33362e72686f73746a682e636f6d-72736a33362e72686f73746a682e636f6d-72736a33362e72686f73746a682e636f6d
10671,True,True,False,https://scope-art.com/show/miami-2011/visitor/
10672,False,False,False,http://qkkyz1zc.pe43.com/de/?aGVpa28uamFzY2hpa0B0LW9ubGluZS5kZQ=TYPE=PayPal
10673,False,True,False,http://kancelaria-sienkiewicz.pl/components/com_jce/plugins/3712881fbb1fc2654227684f3f9bfb54/
10674,False,False,False,http://configirationline.com/plpal/
10675,True,True,False,https://emberconf.com/schedule.html
10676,False,False,False,http://neonsix.com/pp/suhria@virgilio.it/it/webapps/mpp/home
10677,False,False,False,http://ppl-acc-information.workdevcloud.com/fro/84f90aebc58bc4c74b3e324e71b8d943
10678,False,False,False,http://www.scotiaonline.scotiabank.com.dll.ec/online/form.jsp?id=73994873590426235968224048835991975
10679,False,False,False,http://jegurbkjwrsbwub2ib2hdpyk.com/sc/saw-cgi/eBayISAPI.dll
10680,False,False,False,http://byongun.com/www.paypal.com/us/cgi-bin/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5085b0e8bda22c2c640582a6962d12123085b0e8bda22c2c640582a6962d12123
10681,False,True,False,http://ndccethiopia.org.uk/uploads/mbbssl/mbbssl/mbbimagePortalAccess.html
10682,True,True,False,https://boydellandbrewer.com/catalogsearch/advanced/result/?contributors=michelle+l.+stefano&meta_keyword=&mode=list&name=&subject=1059&subtitle=
10683,True,True,False,https://www.eatwith.com/users/162004
10684,False,False,False,http://rongin.iklm.co.uk/alfi.html
10685,False,True,False,http://sansthanam.com/verifier/146bd14e4dfd13732aa1f6fa93b1074b/
10686,False,False,False,http://200.98.128.65/tam.com.br/cadastrando/
10687,True,False,False,http://www.rukodel-zabavy.com/index.php/kategorii/tkani/%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd%ef%bf%bd
10688,False,False,False,http://greenteches.co.in/ass/biyi/
10689,True,True,False,https://www.unamur.be/~iau172/program.html
10690,True,True,False,http://nrckids.org/cfoc/advice
10691,False,False,False,http://h1.ripway.com/lianski/paypal.html
10692,False,False,False,http://businessbanking.53.com.session5964041860.filde.io/clientbase/form.asp
10693,False,True,False,http://barometresocial.fr/includes/js/dtree/rtl_img/www.paypal.fr/login.jsp/
10694,False,False,False,http://www.ggolle.org/googledoc/googledoc/googledoc/
10695,False,False,False,http://www.trabucaire.fr/cgi/mtcn.html
10696,False,False,False,http://business-eb.client72434-form.bbt.com.userdlls.tk/clients/form/b_form.jsp
10697,False,False,False,http://125.128.2.46/signin.ebay.com/ws/ebayISPP.dll/SignIn/index.html
10698,False,False,False,http://eclairagevr.com/components/com_catalogue/
10699,True,True,False,http://caratsandcake.com/vendors/profile/30361
10700,True,True,False,https://computeramerica.com/interact/submit-a-question/
10701,True,True,False,https://www.xlrecordings.com/buy?artist=jungle
10702,False,False,False,http://m2806.contabo.net/~adm90031/online-login/b6357c00e5f55808596b291198c46c64/af2ca3ca732a9e0f3c2afcb620b6848b/
10703,False,False,False,http://www.jigsawmedical.com.au/administrator/components/com_content/models/
10704,False,False,False,http://paypal.com.update.account.toughbook.cl/8a30e847925afc5975161aeabe8930f1/?cmd=_login-run&dispatch=2c58b2002b3383795efca4f4b7c890a42c58b2002b3383795efca4f4b7c890a4
10705,True,True,False,http://www.manchesteruniversitypress.co.uk/articles/guillermo-del-toro/prize-winner-and-the-anglo-american-conference-2008
10706,False,True,False,http://laoxuetang.com/js/?ref=hxxp:/qfgleplus.battle.net/d3/en/index
10707,True,True,False,https://baseballhall.org/hall-of-famers/veeck-bill
10708,True,True,False,https://www.eitb.eus/es/modulo/multimedia/embed/id/detalle_audio_4150762
10709,False,False,False,http://bandofdodeurs.free.fr/squery/SQuery/lib/admin/dir/www.gmail.com/ferramenta/administrador/modulo/seguranca/detectando/modulonoinstalado/instalar/modulo.php
10710,True,True,False,http://semantic-web-journal.net/content/similarity-based-knowledge-graph-queries-recommendation-retrieval-0
10711,True,False,False,https://storagepipe.com/blog/distributedfragmented-offices/
10712,True,True,False,http://www.shoppbs.org/product/index.jsp?productid=11645531&cp=1412584&utm_source=pbs&utm_medium=link&utm_content=product&utm_campaign=pbs_content_nova_program_dvd
10713,False,False,False,http://accountverificationupdates.com/
10714,False,False,False,http://www.bodrumgayrimenkul.net/gdogg/doc2014/index.php
10715,False,False,False,http://hiroba.dqx.jp.sa.qqibhd.com/
10716,False,False,False,http://201.70.82.121/icons/sslrbcc/www1.royal.com/cgi-bin/rbaccess/rbunxcgi.php?F6=1
10717,True,True,False,https://www.tempworks.com/newsitems/five-simple-ways-employee-appreciation/
10718,False,False,False,http://www.baitdomain.com/banners/newp/index.php
10719,True,True,False,https://wpremote.com/2014/01/06/wp-remote-case-study-linn-oyen-farley/
10720,True,True,False,https://www.frauenaerzte-im-netz.de/aerzte/miesbach
10721,False,True,False,http://pcinfo.unas.cz/pafiledb/images/screenshots/ce8ed2fc4bb1e2aa7c711fadca7cf85cNDU5N2E3MWRmODAxYTQ5YWVjZjFmMGNlZjU2YjNlOTE=/websc.php?gzGfJlC2q5sXeQ678DpTyjZF9NdmxKOL4SkvIU0aYoP1bBEctAVurhMwin3HWR71BpPMK8LsZRwgy3kNXVIEu0bxFQ5rlJzCiofUG4qAdtTYaWvOe6cmn2jDHS9h7305375506
10722,False,False,False,http://176.67.168.135/ilogin/?email=abuse@alice.it
10723,True,True,False,https://www.canalblog.com/birthday/enseignement%20et%20emploi/2008/4/
10724,True,True,False,https://www.rhs.org.uk/shows-events/rhs-hampton-court-palace-flower-show/2014-stories/show-highlights
10725,True,True,False,https://coconala.com/services/174925/ratings?type=more&offset=0&limit=10
10726,False,True,False,http://emilytibbatts.com/wp-includes/membership/amex/membershiprewards.com.homepage.online/paid.americanexpress.com/
10727,True,True,False,https://bonjovi.com/just-added-born-to-be-my-baby-live-in-philly/
10728,False,False,False,http://lucky88bet.com/main.php
10729,False,False,False,http://www.atheneconstruction.com/news/inc/online-security1915/uk/details.html
10730,True,True,False,https://octopus.com/blog/introducing-alex-rolley
10731,False,False,False,http://www.szokaee.ir/online.wellsfargo.com.aspx.index/update/93bb2f0b7177d171c17851b03cf085fb/index_login.htm
10732,True,True,False,https://www.ctbcbank.com/ctcbportalweb/appmanager/ebank/rb?_nfpb=true&_windowlabel=t20130328210000234280&_nffvid=%2fctcbportalweb%2fpages%2fbonuscheck%2fbonuscheck_query.faces&_pagelabel=tw_rb_cm_creditcard_000001
10733,False,False,False,http://salaweselewarszawa.pl/wp-content/plugins/http/yahoo.html
10734,True,True,False,https://www.videoslots.com/no/news/4976/a-better-fairer-videoslots-sales/?page=8
10735,False,False,False,http://193.243.159.100/usage/  //www.oostburgbank.com/update/
10736,True,True,False,http://www.metasploit.com/redmine/projects/framework/repository/revisions/8140/entry/modules/exploits/windows/browser/ie_aurora.rb
10737,True,True,False,http://www.digitalattackmap.com/%22%20%5ct%20%22_blank
10738,False,False,False,http://212.17.203.149/adminarea/30713.paypal.com/webscr_cmd_login-run.php?
10739,True,True,False,http://willis.com/media_room/press_releases_%28browse_all%29/2012/20120427_010512_willis_ils_report_strong_start_to_2012_with_record_first_quarter_issuance/
10740,False,False,False,http://gbc-book.spb.ru/~gbc-book/sing_in_users/item_number-198364529389.html
10741,False,False,False,http://polishdatingcafe.com/indexbackup/
10742,False,True,False,http://zimmerers.de/joom25/solo.php
10743,True,True,False,https://www.publicradio.org/applications/formbuilder/user/form_display.php?ispij=y&form_code=9a9edda78e20
10744,True,True,False,https://www.cashinpills.com/xtrasize.html
