url,label,ip_address,Request_url,redirect_page,Mouse_event,right_click,Iframe,web_traffic
https://www.outboundengine.com/blog/email-marketing-software-for-your-business/,legitimate,0,0,0,0,0,1,1
https://osmocom.org/issues?assigned_to_id=29%7c118&set_filter=1&sort=project%2cpriority%3adesc%2cupdated_on%3adesc,legitimate,0,0,0,0,0,1,0
https://www.binaryage.com/about,legitimate,0,1,0,0,0,1,0
http://www.ffkarate.fr/actualites/coupe-de-france-enfants-amv-revient/,legitimate,0,0,1,0,0,1,0
https://www.goskagit.com/anacortes/news/woman-allegedly-knocked-to-ground-by-two-men-near-nd/article_9c7dd0a6-07b8-11e9-bf2d-8bc380438126.html,legitimate,0,1,0,0,0,1,0
https://www.cedars-sinai.edu/about-us/spiritual-care-department/clinical-pastoral-education/,legitimate,0,1,0,0,0,1,0
https://www.uk-koeln.de/karriere/studierende/jobs-fuer-studierende/,legitimate,0,0,0,0,0,1,0
https://kickbox.com/why-kickbox/,legitimate,0,1,0,0,0,1,1
http://mission-innovation.net/our-work/innovation-challenges/clean-energy-materials/,legitimate,0,1,0,0,0,1,0
https://www.nissan.de/sitemap-v2.html,legitimate,0,1,0,0,0,1,0
http://www.concierge.com/video/asia/tokyo/tokyorestaurants/2745256001/tenichi-tokyo,legitimate,0,1,0,0,0,1,1
http://www.buenosairesherald.com/breakingnews/view/33688,legitimate,0,1,1,0,0,1,1
http://www.thefabricator.com/article/trainingretention/overcoming-organizational-paralysis,legitimate,0,1,1,0,0,1,0
http://www.reelviews.net/search/actor/harley%20quinn%20smith,legitimate,0,0,1,0,0,1,0
https://www.hotelsbarriere.com/fr/la-baule/le-castel-marie-louise/sejours-et-offres/escapade-equestre.html,legitimate,0,1,0,0,0,1,0
http://gnuu.org/2009/03/21/demystifying-continuations-in-ruby/,legitimate,0,1,0,0,0,1,1
https://www.psychiatrist.com/jcp/article/pages/2006/v67n07/v67n0710.aspx,legitimate,0,0,0,0,0,1,0
https://slickplan.com/blog/service-quality-and-customer-experience,legitimate,0,1,0,0,0,1,1
https://www.talbots.com/online/jackets-and-outerwear/_/n-10229+1204560571+3578292957?nr=and%28or%28product.siteid%3atalbotssite%29%2cor%28product.catalogid%3acatalog20002%29%29&isgallery=1,legitimate,0,0,0,0,0,1,1
https://instantencore.com/links/report.aspx?itemid=715068&returnurl=https%3a%2f%2finstantencore.com%2fcontributor%2flinks.aspx%3fcid%3d5073383,legitimate,0,1,0,0,0,1,0
http://ostudios.tv/wp-admin/includes/wwel/well.htm,phishing,0,0,0,0,0,1,1
https://www.vor.at/tickets/vor-tarifsystem/preisauskunft/,legitimate,0,1,0,0,0,1,0
https://www.kcur.org/post/candidate-forum-cierpiot-shields-turk-face-missouri-senate-district-8,legitimate,0,0,0,0,0,1,0
"https://darksky.net/details/45.51001233950761,-73.58076363801956/1220052600/us12/en",legitimate,0,0,0,0,0,1,1
http://www.jeju.go.kr/mokkwana/room.htm,legitimate,0,0,0,0,0,1,0
https://www.dictionary.com/wordoftheday/2010/07/09/tantivy,legitimate,0,0,1,0,0,1,1
http://svartmala.se/images/ipad,phishing,0,1,0,0,0,1,1
http://www.themesandco.com/what-does-vr-cycling-look-like/,legitimate,0,1,0,0,0,1,0
http://cndoubleegret.com/admin/secure/cmd-login=ce8f487478b30128631e61a0b7555675/?user=abuse@iveco.com&reff=NDRjMzI3ZGViOTc0YjE2ZmEyM2ExZDBhMzEwYTRkYjA=,phishing,0,1,1,0,0,1,0
http://www.fresherscareer.com/edp/mail.html,phishing,0,1,0,0,0,1,1
https://www.globalindustrial.com/p/building-materials/moulding-millwork/balustrade-railing/fiberthane-york-baluster-bal05x21ykm-5w-x-21h?presenttype=99&trackcatkey=0&trackprimkey=0&tracktype=6&webcatkey=0,legitimate,0,1,0,0,0,1,1
http://lifestorey.com/landing_/Yahoosecurityupdates/index.html,phishing,0,1,0,0,0,1,0
https://www.financialforce.com/implementation-training/support/,legitimate,0,1,1,0,0,1,0
https://mention.com/es/for-schools/,legitimate,0,0,0,0,0,1,1
http://www.annuaire-web-france.com/hotels-razac-de-saussignac-8985.html,legitimate,0,1,0,0,0,1,0
https://www.investegate.co.uk/fireangel-safetytech--fa--/rns/partner-agreement/201809120700044782a/,legitimate,0,1,0,0,0,1,0
https://www.kaola.com/product/1652134.html,legitimate,0,1,1,0,0,1,1
https://www.cian.ru/torgovo-delovoy-kompleks-novomoskovskiy-moskva-64279/,legitimate,0,0,0,0,0,1,1
https://www.transferbigfiles.com/b4ecefd7-60cf-4414-9fc7-37b3feb5fb9b/im6xxcakryxbib46_xkiba2,legitimate,0,1,0,0,0,1,1
https://ocadotechnology.com/author/patricia-botta/index.html,legitimate,0,1,1,0,0,1,1
http://micro.gigacities.net/friendster/friendster.html,phishing,0,1,0,0,0,1,1
https://www.thelantern.com/author/emily-yarcusko/,legitimate,0,0,0,0,0,1,0
https://www.inwx.de/en/camp-domain.html,legitimate,0,1,0,0,0,1,0
https://5productreviews.com/tag/whitening-toothpastes/,legitimate,0,0,0,0,0,1,0
http://www.uny.co.jp/shop/141/,legitimate,0,1,1,0,0,1,0
http://www.hirado.hu/kulfold/cikk/2019/01/14/meghalt-a-korhazban-a-megkeselt-gdanski-fopolgarmester/,legitimate,0,1,0,0,0,1,1
https://www.tm.org/blog/bloggers/when-and-why-i-decided-to-prioritize-my-daily-meditation/,legitimate,0,0,0,0,0,1,0
https://www.ourbodiesourselves.org/blog/blog/2011/11/different-shapes-sizes-and-colors-the-wide-range-of-normal-vulvas,legitimate,0,0,1,0,0,1,0
https://www.enterprisetimes.co.uk/tag/ons/,legitimate,0,1,0,0,0,1,0
http://www.fondazionecariplo.it/it/contributi/delibere/2008.html,legitimate,0,1,0,0,0,1,0
https://www.hitachi-systems.com/solution/s006/hyperdia,legitimate,0,0,0,0,0,1,0
https://www.ifc.com/2011/03/swing-by-fleet-street-with-swe,legitimate,0,1,0,0,0,1,0
https://terinstock.com/post/2017/11/game-boy-collage-1/,legitimate,0,0,0,0,0,1,0
https://www.krefeld.de/de/kulturbuero/kulturelle-bildung/,legitimate,0,1,0,0,0,1,0
http://tidd.ly/11cc36e6,legitimate,0,1,1,0,0,1,1
http://uetco.com/jse/acces-compte-direct-logine-/c990d9bde6cb084bc01da0f0245ff1431a0111f0,phishing,0,1,0,0,0,1,1
http://www.nasponline.org/research-and-policy/policy-matters-blog/nasp-leader-addresses-the-effect-of-media-coverage-on-school-violence-at-federal-safety-commission-meeting,legitimate,0,0,0,0,0,1,0
https://www.krav.se/just-nu/forskningsron/klimat-och-miljo/insektsgift-kan-leda-till-bisamhallens-kollaps/,legitimate,0,0,0,0,0,1,0
http://makose.unas.cz/asapidll/1/index.php?bidderblocklogin&hc=1&hm=uk%601d72f+j2b2vi%3C265bidderblocklogin&hc=1&hm=uk%601d72f+j2b2vi%3C265bidderblocklogin&hc=1&hm=uk%601d72f+j2b2vi%3C265,phishing,0,1,0,0,0,1,0
https://ideamensch.com/alex-glassey/alex-glassey-2/,legitimate,0,0,0,0,0,1,0
http://www.globalsuzuki.com/motorcycle/products/boulevard_m90/,legitimate,0,0,1,0,0,1,0
http://www.kzvb.de/fileadmin/user_upload/zahnarztpraxis/praxismanagement_qm/pdf/liste_akkr.pdf,legitimate,0,1,0,0,0,1,0
https://www.alpenverein.de/dav-services/huettensuche/grazer-huette/7025961/,legitimate,0,1,0,0,0,1,0
https://www.cityoflondon.police.uk/careers/current-vacancies/pages/corporate-plan-office-manager.aspx,legitimate,0,1,0,0,0,1,0
http://www.wikidot.com/user:info/dirigu,legitimate,0,0,0,0,0,1,1
http://www4.kcn.ne.jp/~n-eiyou/index.htm,legitimate,0,1,1,0,0,1,0
https://www.tempe.gov/?navid=1355,legitimate,0,0,0,0,0,1,0
http://www.enbackstage.tv/plugins/gins.php,phishing,0,1,0,0,0,1,1
http://mzinga.com/aaron/,legitimate,0,1,0,0,0,1,0
https://9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?amp%3Battachauth=ANoY7cqY5ML-Uy6YYZfhVQr7TFaSg_v6tfatMl627eKP-n7h-PmblyWHFt8coXwwF9E4_bwoc9ugTEBHJ8BUErSi7RwA_0PIH0B5wPgweTkERAon5jHaajRga7V0zy3gVeqwuzfNnnJCtlfgylVix6jfbXm4Q9eBRyaAh9n2xZ8K5tLdv1P3yloIjBLfzdLWIXg0SHe3iOwMS8IpdmHO0g9chmRi-N1Sbw%3D%3D&amp%3Battredirects=2&attachauth=ANoY7col0SmocK1HPbqJHHGBlTpE0VeH_hPQna1sRA9-VmspCO7g1zmg4_ORdVbTqRXRQGqCPceBtCg_Ip1OgWogQceh7_NLX07vZ0ybckhcxb6r7HnpjYeUQjsl8cTDTIKktCFNviQrTiwGxI7Yg0N_tYq-5h2_wPnoJ-pBLAGaLuLcjtDen0NbPprVmykwiI9YWEKp6hEwvAMCe-wXPhtmPYHsc8aqSw%3D%3D&attredirects=0,phishing,0,1,1,0,0,1,1
https://www.ukrnames.com/domains/zone.jsp?name=builders,legitimate,0,0,0,0,0,1,0
https://www.riskbasedsecurity.com/industry-intelligence-reports/,legitimate,0,0,0,0,0,1,0
https://www.visioncritical.com/resources/,legitimate,0,1,1,0,0,1,0
http://www.fmb.org.uk/member-builders/m-g-professional-ltd-tw7-6hy,legitimate,0,0,1,0,0,1,0
https://www.vistaprint.nl/visitekaartjes/verhoogde-print?ncid=ao5lgvaja1hnpqcw3ulwmx32&txi=18282&xnid=topnav_spot+uv_brilliant+finishes_business+cards_all+products&xnav=topnav,legitimate,0,1,0,0,0,1,0
http://woonaija.com/Glo/aol/Upgrade.DON.html,phishing,0,1,0,0,0,1,1
https://www.openxcell.com/work/frenda,legitimate,0,0,0,0,0,1,1
https://wagwalking.com/name/dog-names-inspired-tv-shows,legitimate,0,1,0,0,0,1,1
https://www.allegiancetech.com/v7/customerfeedback/feedbackloop.aspx?companyid=1832636&autolocation=15237,legitimate,0,1,0,0,0,1,1
https://www.ukzn.ac.za/wp-content/miscfiles/publications/women.pdf,legitimate,0,1,0,0,0,1,1
https://dcboe.org/search?tagid=65,legitimate,0,1,0,0,0,1,0
https://www.medica.de/vis/v1/de/exhibitors/medcom2018.2587263,legitimate,0,1,0,0,0,1,0
https://steveblank.com/2011/04/15/the-leanlaunch-pad-at-stanford-%e2%80%93-class-5-customer-relationship-hypotheses/,legitimate,0,0,0,0,0,1,0
https://www.paxinasgalegas.es/fiestas/entroido-2018-meis-6458.html,legitimate,0,0,0,0,0,1,1
https://www.aasbc.com/media/post/online-lenders,legitimate,0,0,0,0,0,1,0
http://www.americaslibrary.gov/jb/civil/jb_civil_davis_2.html,legitimate,0,1,0,0,0,1,0
https://www.stackpath.com/?utm_campaign=edge%20computing&utm_source=public%20relations&utm_medium=press%20release,legitimate,0,1,0,0,0,1,1
http://www.fourwheeler.com/project-vehicles/154-0908-aev-j8-milspec/,legitimate,0,1,1,0,0,1,1
http://www.naturallivingideas.com/13-amazing-benefits-cocoa-butter/,legitimate,0,0,1,0,0,1,0
https://www.politicshome.com/news/uk/economy/construction-industry/press-release/national-federation-builders/96738/nfb-welcomes,legitimate,0,1,1,0,0,1,0
https://www.rohde-schwarz.com/hu/solutions/aerospace-defense-security/defense/military-communications/tactical-communications/sdtr/hdr-waveform-family_125966.html,legitimate,0,1,0,0,0,1,1
https://www.chieftain.com/news/20190207/hemrick-barbara-anna-panion,legitimate,0,1,0,0,0,1,0
http://striveforbalance.ca/wp-includes/js/jcrop/information/46524d1ebd771c7aa5caea650765da54/,phishing,0,1,0,0,0,1,1
http://www.huatu.com/2014/0808/1029187.html,legitimate,0,0,0,0,0,1,1
https://www.hdg.de/lemo/kapitel/geteiltes-deutschland-krisenmanagement/niedergang-der-ddr/alltag.html,legitimate,0,1,0,0,0,1,0
http://www.moscone.com/uploads/award/4/photo/,legitimate,0,1,0,0,0,1,0
https://www.sidehustlenation.com/website-mistakes-and-how-to-fix-them/,legitimate,0,0,0,0,0,1,1
https://www.its-arolsen.org/news/news-archiv/news/newsletter/seite/15/?caller=191&chash=2b7a47d03b037e9b33a80c359b282bd6,legitimate,0,1,0,0,0,1,0
https://www.oxfam.org.uk/shop/product/they-called-it-passchendaele-hd_101172718,legitimate,0,1,1,0,0,1,1
http://www.econigeria.com/images/pages/ef09b1bc5de917957c74bc446eb75602/pvalidate.html,phishing,0,1,0,0,0,1,1
https://oikeusministerio.fi/sv/ministeriet,legitimate,0,0,0,0,0,1,0
http://abterrace.com.au/images/sampledata/td/td/,phishing,0,1,0,0,0,1,0
https://www.skyhighnetworks.com/cloud-security-blog/gartners-top-information-security-technology-2016/,legitimate,0,1,0,0,0,1,1
http://www.amqp.org/forum/active?forum=all&order=last_updated&sort=asc,legitimate,0,0,0,0,0,1,0
https://www.businessinsider.fr/intelligence/transportation-logistics-startups-to-watch-how-startups-are-facilitating-the-digital-transformations-of-delivery-and-automotive-companies-460,legitimate,0,1,1,0,0,1,0
https://www.oldvictheatre.com/news/event/monstrous-tales,legitimate,0,1,0,0,0,1,0
"https://www.mainpost.de/regional/wuerzburg/fussgaengerbruecke-gehoert-ab-sofort-dem-freistaat;art736,9946235",legitimate,0,1,0,0,0,1,0
https://leadlovers.com/site,legitimate,0,1,0,0,0,1,0
https://www.audible.de/pd/b00iojd0me,legitimate,0,1,0,0,0,1,1
https://www.uni-kl.de/deutschlandstipendium/studierende/ansprechpartner/,legitimate,0,1,0,0,0,1,1
http://www.zuzu.com/pinfo.asp?pid=1571,legitimate,0,1,0,0,0,1,0
https://www.leadformance.com/platform/,legitimate,0,1,1,0,0,1,0
https://oneinstack.com/question/18392/,legitimate,0,0,0,0,0,1,0
http://www.ggj.gov.cn/ztzl/deq/200611/t20061127_15371.htm,legitimate,0,1,0,0,0,1,0
http://www.ift.org.mx/sites/default/files/formato_guia_hom_1_5_0.doc,legitimate,0,1,0,0,0,1,1
http://www.123.com.cn/show/136-10316839.html,legitimate,0,0,1,0,0,1,0
https://www.vcaa.vic.edu.au/pages/vet/programs/community/exams.aspx,legitimate,0,1,0,0,0,1,1
https://www.cartoonbank.com/,legitimate,0,1,0,0,0,1,0
https://www.toysrus.co.jp/corporate/csfenglish.jsp,legitimate,0,0,0,0,0,1,1
https://www.roirevolution.com/connect/partners/,legitimate,0,1,0,0,0,1,0
https://www.ticketmaster.com/venueartist/237623/836575?atclid=204772310&spsid=363051&spid=44754&db_lang=c&db_oem_id=22700,legitimate,0,0,0,0,0,1,1
https://refreshless.com/nouislider/slider-options/,legitimate,0,1,0,0,0,1,0
http://www.infochimps.com/datasets/nyse-daily-1970-2010-open-close-high-low-and-volume/downloads/15407,legitimate,0,1,0,0,0,1,1
https://www.cunard.com/en-us/find-a-cruise/m035/m035,legitimate,0,0,1,0,0,1,0
https://www.wein-plus.eu/en/werbung-im-newsletter,legitimate,0,1,0,0,0,1,0
http://www.risd.edu/people/heather-freedman/,legitimate,0,1,0,0,0,1,0
http://splicedknot.com/secure/www.alibaba.com/alibaba/vqcr8bp0gud&,phishing,0,1,0,0,0,1,1
https://artistworks.com/christie-peery/learning/39690,legitimate,0,0,0,0,0,1,0
http://www.booker.com/salon-software,legitimate,0,1,1,0,0,1,1
https://www.atlantapublicschools.us/domain/6919,legitimate,0,0,0,0,0,1,0
https://www.ddnayo.com/rsvsys/select.aspx?id_hotel=7038&id_room=82967&dt_s=2019-03-07,legitimate,0,1,1,0,0,1,0
http://bankitaubr.h16.ru/www.santander.com.br/portaldocliente/ndados.html,phishing,0,1,1,0,0,1,1
http://communitynotification.com/cap_links.php?office=55533,legitimate,0,0,0,0,0,1,0
http://hesterprynne.com/~cgi-bin/?cmd=_home&dispatch=5885d80a13c0d,phishing,0,1,0,0,0,1,1
http://www.phimzolo.com/stone/view/AU.htm,phishing,0,1,0,0,0,1,1
https://www.bpoint.com.au/payments/stpeterchanelschool?billercode=1592278&amount=$180.00&ref1=bw%20gala%20double%20ticket%20%282331-123-hbpnf--%29,legitimate,0,0,0,0,0,1,1
http://www.ahsgardening.org/about-river-farm/facility-rentals/weddings/information,legitimate,0,1,1,0,0,1,0
http://varianceexplained.org/files/davidrobinsonbroomuser2016.pdf,legitimate,0,1,0,0,0,1,0
https://www.nelp.org/publication/federal-minimum-wage-robust-national-wage-floor-not-adjusted-region-region/,legitimate,0,1,0,0,0,1,0
https://milwaukee.gov/,legitimate,0,1,1,0,0,1,0
https://www.cloudexpoeurope.com/2018-highlights/fm8r4464,legitimate,0,1,0,0,0,1,0
http://www.kansascityfed.org/publications/community/connections/articles/11-02-2015/improvingemploymentoutcomes,legitimate,0,1,1,0,0,1,0
http://www.78.cn/web/maishanglpj/indexps.htm?id=38073&data=1.147.8.94.10.75331.5421.0,legitimate,0,1,0,0,0,1,0
https://www.addresses.com/white-pages/kansas/humboldt,legitimate,0,0,0,0,0,1,0
http://www.mageia.org/ar/downloads/,legitimate,0,1,0,0,0,1,0
https://www.jansatta.com/national/modi-government-will-send-every-minister-to-foreign-to-cover-68-countries-where-no-minister-has-gone-before/141624/,legitimate,0,0,0,0,0,1,1
https://www.hosting24.com/reviews?page=92,legitimate,0,1,0,0,0,1,1
http://www.asu.edu/lib/archives/goddard/,legitimate,0,1,0,0,0,1,1
http://www.toho.co.jp/goods/ctouken.html,legitimate,0,1,0,0,0,1,0
https://www.epcregister.com/searchreport.html?rrn=9198-8076-6205-7598-7960,legitimate,0,1,1,0,0,1,0
https://www.glyndwr.ac.uk/en/postgraduatecourses/mscengineeringelectricalelectronic/,legitimate,0,1,0,0,0,1,0
https://www.wordlab.com/forums/reply/9535/,legitimate,0,0,0,0,0,1,0
https://www.fromdoppler.com/en/monthly-pricing/?utm_source=help&utm_medium=post&utm_campaign=integracion-magento,legitimate,0,0,1,0,0,1,1
http://landtitlesouth.com/wp-admin/Adobe,phishing,0,1,0,0,0,1,1
https://marketoonist.com/2009/03/the-linkedin-support-group.html,legitimate,0,0,0,0,0,1,0
http://matthewattard.com/wp-includes/js/tinymce/plugins/wplink/bizquest.com/www/www/drive/document/files/g_doc/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID,phishing,0,0,0,0,0,1,1
https://toshl.com/blog/gamification-of-personal-finance-theres-a-better-way-to-do-it/,legitimate,0,0,0,0,0,1,1
http://haajen.no/www.paypal.co.uk/encripted/ssl218.site/login.html?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5a4a3954dc3b7df554c4cb2063f566555a4a3954dc3b7df554c4cb2063f566555,phishing,0,0,0,0,0,1,1
http://jufiandi.com/valid/hotmail/,phishing,0,0,0,0,0,1,1
https://ministryoftesting.com/dojo/lessons/ask-me-anything-ash-coleman-diversity-in-testing,legitimate,0,1,0,0,0,1,0
https://folkartmuseum.org/programs/self-taught-genius-full-day-symposuim/?id=6658,legitimate,0,0,0,0,0,1,0
https://www.ebay.ph/itm/hys64t256020eu-2-5-c2-qimonda-2gb-pc2-6400-ddr2-800mhz-non-ecc-unbuffered-cl6-24/123427828799,legitimate,0,0,0,0,0,1,1
https://www.omegatheme.com/forum/ot-winter-fashion-theme-for-prestashop,legitimate,0,0,0,0,0,1,1
https://www.wane.com/high-school-sports/1015-inside-the-zone-sectional-preview/1526130162,legitimate,0,0,0,0,0,1,1
https://fsharpforfunandprofit.com/posts/fsharp-in-60-seconds/,legitimate,0,0,0,0,0,1,0
https://www.michaelnygard.com/blog/2007/12/readwrite-splitting-with-oracl,legitimate,0,1,0,0,0,1,0
http://associationforsoftwaretesting.org/.29i/webscr.html,phishing,0,0,0,0,0,1,0
http://adobe-files.boxhost.me/adobe1/adobe1/PDF.php,phishing,0,1,0,0,0,1,0
https://www.beyondtrust.com/resources/webcasts,legitimate,0,0,0,0,0,1,1
https://ictrecht.nl/trainingen/cloud-en-software-auteursrecht-online/,legitimate,0,1,0,0,0,1,0
https://www.parp.gov.pl/storage/grants/documents/41/zacznik-nr-7-owiadczenia-o-spenianiu-kryteriw-mp.doc,legitimate,0,0,0,0,0,1,0
https://www.dealertrack.com/consumerweb/(s(xuke43555oczm245ety3wefb))/app_loan.aspx?dealerid=114300&src_id=07102108724,legitimate,0,1,0,0,0,1,1
https://www.vtx.ch/fr/blog/vtx-ameliore-le-reseau-mobile-de-ses-centres-de-donnees,legitimate,0,0,0,0,0,1,0
https://www.dimmi.com.au/restaurant/little-truffle,legitimate,0,1,0,0,0,1,0
https://tarhely.eu/nginx-profit-viszonteladoi-tarhely.php,legitimate,0,0,0,0,0,1,0
https://www.shapedpixels.com/tag/custom-css/,legitimate,0,0,0,0,0,1,0
http://cgi.ebay.com.ebaymotors.732issapidll.private99dll.qqmotorsqq.ebmdata.com/aw/eBayISAPI.dll.php?ShowPage=SignIn&item=534845531792,phishing,0,1,0,0,0,1,1
https://databox.com/project-gemini-tettras-journey-to-profitability,legitimate,0,0,0,0,0,1,1
http://dulyakij.com/importantdocumentfilemanager/2014gdocs,phishing,0,1,0,0,0,1,0
http://www.thesitewizard.com/gettingstarted/dreamweaver3.shtml,legitimate,0,0,0,0,0,1,1
http://pregi.net/media/case-studies/media/tutorials,legitimate,0,1,0,0,0,1,0
https://christiananswers.net/dictionary/phinehas.html,legitimate,0,1,0,0,0,1,0
https://acmedsci.ac.uk/more/news/academy-adopts-standardised-health-research-classification-system,legitimate,0,0,0,0,0,1,0
http://www.westin.com/bwi,legitimate,0,1,0,0,0,1,1
https://www.chaco-web.com/app/contact.html,legitimate,0,0,0,0,0,1,0
https://www.enr.com/opinions/blogs/barnes.asp?plckcontroller=blog&plckblogpage=blogviewpost&newspaperuserid=162d1b8a-9079-4680-9030-798caa3cba71&plckpostid=blog%3a162d1b8a-9079-4680-9030-798caa3cba71post%3aef81080f-a131-4d50-adaa-fcc6b9c885c1&plckscript=blogscript&plckelementid=blogdest?plckcontroller=blog&plckblogpage=blogviewpost&newspaperuserid=162d1b8a-9079-4680-9030-798caa3cba71&plckpostid=blog%3a162d1b8a-9079-4680-9030-798caa3cba71post%3aef81080f-a131-4d50-adaa-fcc6b9c885c1&plckscript=blogscript&plckelementid=blogdest,legitimate,0,0,0,0,0,1,0
http://www.shopdramaqueen.com/images/stories/wellsfargo/identity.php,phishing,0,1,0,0,0,1,1
http://www.emoteplay.com/userverification-info@werkzeug-kaplonski.de.html,phishing,0,1,0,0,0,1,1
https://www.payscale.com/research/ie/employer=met_eireann/salary,legitimate,0,1,0,0,0,1,1
http://employeetoceoproject.com/wp-admin/css/colors/blue/dropbox/domain/login.php?rand=WebAppSecurity.1&email=abuse@merckgroup.com,phishing,0,0,0,0,0,1,1
https://domeny.pl/nowe-domeny/clinic.html,legitimate,0,0,0,0,0,1,0
http://hotsport.ee/nrb.online/mb.dex.htm,phishing,0,0,0,0,0,1,1
http://mymountainsidemedical.com/vul/app/Gold-member.html,phishing,0,1,0,0,0,1,1
http://www.islander.it/img/.New/Deutsh/Kontoinformationen.php,phishing,0,1,0,0,0,1,1
https://www.duffandphelps.com/pages/newsdetail.aspx?itemid=575&list=news,legitimate,0,1,0,0,0,1,0
https://muabannhanh.com/dat-du-an-can-ho,legitimate,0,0,0,0,0,1,0
https://www.junkers.com/fachkunde/produkte_fachkunde/auftragsverfolgung/-secured,legitimate,0,1,0,0,0,1,0
http://www.weil.com/people/becki-steinberg,legitimate,0,1,0,0,0,1,0
https://visitbristol.co.uk/blog/read/2018/02/best-day-trips-north-of-bristol-b746,legitimate,0,0,0,0,0,1,0
http://www.thedartmouth.com/article/2015/04/the-big-green-weekend-primer-17,legitimate,0,0,0,0,0,1,0
http://www.bluespruceus.com/ppl2015/10739338_691666140954697_17903pp/10739338_691666140954697_17903pp/10739338_691666140954697_1790371191_n/82f3403a401d7022cea8ff9f6778b008/mpp/update/websc-carding.php,phishing,0,1,0,0,0,1,1
http://goldengate.org/_print.php?_url=http%3a%2f%2fgoldengatetransit.org%2fnews%2fnewsarchives_chron.php,legitimate,0,1,0,0,0,1,0
https://www.flightcentre.com.au/cruises/australia/whitsunday-islands,legitimate,0,0,0,0,0,1,1
https://www.webpsilon.com/como-ha-influido-el-adelanto-del-movil-al-escritorio-en-la-navegacion-online-8579,legitimate,0,0,0,0,0,1,0
http://londraimmobili.com/ricerche-avanzate/?location=bow-2,legitimate,0,0,0,0,0,1,1
https://www.gaultmillau.com/restaurant/vinto-restaurant,legitimate,0,1,0,0,0,1,0
http://1000235164142.at.ua/page/incorrect_email.html,phishing,0,1,0,0,0,1,1
https://krcrtv.com/news/shasta-county/water-main-break-on-valleybrook-dr-in-redding,legitimate,0,1,1,0,0,1,0
http://www.binary-i.com/netImages/http/www.fnb.co.za/main.htm,phishing,0,1,0,0,0,1,1
https://www.williamsf1.com/racing/news/2018/09/russian-grand-prix-preview,legitimate,0,1,0,0,0,1,0
https://www.pandasecurity.com/homeusers/security-info/about-malware/encyclopedia/overview.aspx?idvirus=121603,legitimate,0,0,0,0,0,1,1
http://dailyburn.com/life/lifestyle/exhausted-signs-tips/,legitimate,0,0,0,0,0,1,1
https://zuberance.com/zuberrants/blog/how-much-are-negative-reviews-costing-your-business,legitimate,0,1,0,0,0,1,0
https://www.bimco.org/search-result?term=press%20release,legitimate,0,0,0,0,0,1,0
http://www.dailyastorian.com/ss/news/20180413/healing-center-opens-in-seaside,legitimate,0,1,1,0,0,1,0
https://www.thedoseum.org/events/entry/little-makers/instance/4-4-2018,legitimate,0,1,0,0,0,1,0
https://journalists.org/profiles/adriano-farano/,legitimate,0,0,0,0,0,1,0
http://www.badlanguage.net/devils-marketing-dictionary-part-2,legitimate,0,1,1,0,0,1,1
https://www.techcu.com/business/services/case-studies/morro-bay-hotel/,legitimate,0,1,0,0,0,1,0
https://statok.net/web/29?id_s=18930,legitimate,0,1,0,0,0,1,0
http://tinyurl.com/4t4npf,phishing,0,0,0,0,0,1,1
https://www.lto.de/recht/hintergruende/h/fc-koeln-moenchengladbach-platzsturm-ultras-boyz-fahndung-stadionverbot-fotos/,legitimate,0,1,0,0,0,1,0
https://www.willistowerswatson.com/es-es/insights/topics/gdpr/insights-on-the-general-data-protection-regulation,legitimate,0,1,0,0,0,1,0
http://muelindadr.tripod.com/111223331/,phishing,0,1,0,0,0,1,1
http://www.justicepolicy.org/research/2021,legitimate,0,1,1,0,0,1,0
https://thimpress.com/product/hotel-wordpress-theme-hotel-wp/,legitimate,0,0,0,0,0,1,1
https://www.derby.ac.uk/undergraduate/sport-exercise-science-courses/sport-management-ba-hons-foundation/,legitimate,0,1,0,0,0,1,1
http://fractal-technology.com/taglist/2641.html,legitimate,0,1,0,0,0,1,0
http://moneylover.me/,legitimate,0,1,0,0,0,1,1
https://www.thisismetis.com/courses/beginner-python-and-math-for-data-science/enroll?start_date=2019-04-29,legitimate,0,1,0,0,0,1,0
http://adf.ly/IjixB,phishing,0,1,1,0,0,1,1
https://ffwagency.com/da/node/10561,legitimate,0,0,0,0,0,1,0
https://www.esp8266.com/feed.php?f=12,legitimate,0,0,0,0,0,1,0
https://measlesrubellainitiative.org/photo-gallery/2015-mri-meeting/,legitimate,0,0,0,0,0,1,1
http://www.newsman.tsu.ru/ll0ys/ff3a58bf293ee9e3680b24e292775419/,phishing,0,0,0,0,0,1,1
http://www.sanrafaelop.org/~fiestain/www.paypal.com/au/cgi-bin/,phishing,0,1,0,0,0,1,1
https://www.operative.com/our-careers/fpa-senior-analyst-us/,legitimate,0,0,0,0,0,1,0
http://seek4cars.net/errorpages/404.pagenotfound.aspx?aspxerrorpath=/system/modules/marketplace/cars/andre/c-hr/default.aspx,legitimate,0,1,0,0,0,1,0
https://www.appliancesonline.com.au/filter/small-appliances/breville/,legitimate,0,1,0,0,0,1,1
