,url,label,cookie_len,form_num,anchor_num,input_email,input_password,hidden,ip_address,Request_url,redirect_page,Mouse_event,right_click,Iframe,web_traffic,number,ifEmail,BasedRank
395,https://www.garteninspektor.com/blog/archives/02-2015,legitimate,1.0,1.0,164.0,False,False,False,0,0,0,0,0,1,0,681,True,False
396,https://www.woot.com/category/sport/watches-fitness-tech?ref=w_cnt_cdet_sprt_9,legitimate,0.0,0.0,83.0,False,False,False,0,0,0,0,0,1,1,686,True,True
397,https://localendar.com/lcf/lcforums/viewthread?thread=12938&c=9,legitimate,1.0,2.0,45.0,False,False,False,0,0,0,0,0,1,0,689,True,False
398,https://nylc.org/2015/07/24/summer-picnic-2015/,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,691,True,False
399,http://www.terra.com.mx/arteycultura/articulo/310249/quien+fue+juan+jose+gurrola.htm,legitimate,0.0,3.0,33.0,False,False,False,0,1,0,0,0,1,1,692,False,True
400,https://red8.com/blog/the-importance-of-modern-data-recovery-enterprises/,legitimate,0.0,2.0,104.0,False,False,False,0,0,0,0,0,1,0,700,True,False
401,https://www.bitcoinmining.com/some-fast-facts-about-bitcoin-mining-14/,legitimate,0.0,0.0,37.0,False,False,False,0,1,0,0,0,1,0,702,True,False
402,http://nsn.fm/in-the-world/nacisty-i-mirotvorec-v-italii-obyasnili-otzyv-pochetnogo-grazhdanstva-poroshenko.html,legitimate,1.0,2.0,74.0,False,False,False,0,1,1,0,0,1,1,709,True,True
403,https://diskunion.net/jp/ct/news/article/1/36525,legitimate,0.0,2.0,437.0,False,False,False,0,0,0,0,0,1,1,717,False,True
404,http://movingpackets.net/tag/pcmcia/,legitimate,0.0,2.0,26.0,False,False,False,0,1,0,0,0,1,0,720,True,False
405,https://usagym.org/pages/post.html?postid=22325,legitimate,0.0,1.0,135.0,False,True,False,0,1,0,0,0,1,0,721,True,False
406,https://djangostars.com/blog/tag/react/,legitimate,1.0,3.0,122.0,True,False,False,0,0,0,0,0,1,0,722,False,False
407,http://www.myfreecams.com/mfc2/php/tip.php?request=tip&broadcaster_id=9332269&tip_value=150&comment=shower%20head%20cum%20vid,legitimate,0.0,0.0,1.0,False,False,False,0,1,1,0,0,1,1,724,True,True
408,https://www.marianne.net/monde/corbyn-le-vegetarien-qui-mange-tony-blair,legitimate,0.0,1.0,365.0,False,False,False,0,1,0,0,0,1,1,726,False,True
409,https://www.forumieren.com/search/kinder-der-nacht-rpg.forumieren.com,legitimate,3.0,1.0,48.0,False,False,False,0,1,0,0,0,1,0,732,True,False
410,https://www.zellepay.com/how-it-works?utm_source=google&utm_medium=cpc&utm_campaign=862090716&utm_term=zelle+pay&gclid=cj0kcqia4bzsbrdoarisahj1uo5fpkhuutv1upeckf6kngfpjjwjakqz8rmyxfwj762gnhkhj0ssuw0aaouiealw_wcb,legitimate,1.0,0.0,39.0,False,False,False,0,1,0,0,0,1,1,733,True,True
411,https://cota.org/uploads/235/images/october%20craft%20fair.png,legitimate,0.0,1.0,71.0,False,False,False,0,0,0,0,0,1,0,735,True,False
412,https://www.italiancardayatlanta.com/g-a-l-l-e-r-y.html,legitimate,1.0,0.0,50.0,False,False,False,0,1,0,0,0,1,1,743,False,False
413,http://freelance.ru/danaya-piter/?work=2526383,legitimate,0.0,0.0,388.0,False,False,False,0,1,1,0,0,1,1,748,True,True
414,https://hanoi.gov.vn/video-chitiet/-/hn-clip/140310/ha-noi-cong-nhan-766-ao-sac-phong-la-tai-lieu-luu-tru-quy-hiem.html,legitimate,1.0,1.0,58.0,False,False,False,0,0,0,0,0,1,1,755,False,True
415,https://vismaspcs.se/ditt-foretagande/inspiration/hygienteamet,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,764,True,False
416,https://oregonstateparks.org/index.cfm?do=parkpage.dsp_parkrates&parkid=135,legitimate,0.0,0.0,29.0,False,False,False,0,1,1,0,0,1,0,766,True,False
417,https://www.skillful.com/job-seekers/training,legitimate,0.0,0.0,36.0,False,False,False,0,1,0,0,0,1,0,770,True,False
418,https://www.lawblog.de/index.php/archives/2018/07/26/eine-begruendung-waere-nett/,legitimate,0.0,1.0,15.0,False,False,False,0,0,0,0,0,1,0,774,True,False
419,https://insurancenewsnet.com/oarticle/dynamic-healthcare-systems-announces-enhancement-to-address-macra-requirements,legitimate,1.0,2.0,132.0,False,True,False,0,0,0,0,0,1,0,791,True,False
420,https://www.verandaresort.com/verandahuahin/how_to_get_there.html,legitimate,0.0,0.0,61.0,False,False,False,0,1,0,0,0,1,0,793,True,False
421,https://www.spacexchimp.com/ru/press.html,legitimate,0.0,0.0,55.0,False,False,False,0,0,0,0,0,1,0,794,False,False
422,https://www.yalelawjournal.org/news/media-coverage-of-betsy-coopers-yljo-essay-judges-in-jeopardy-could-ibms-watson-beat-courts-at-their-own-game,legitimate,0.0,2.0,32.0,False,False,False,0,1,0,0,0,1,0,798,False,False
423,https://www.openshift.org/vm,legitimate,0.0,2.0,40.0,False,False,False,0,1,0,0,0,1,0,799,True,False
424,https://www.addshoppers.com/,legitimate,1.0,0.0,82.0,False,False,False,0,0,0,0,0,1,1,820,False,True
425,http://bjk5.com/post/28269263789/lessons-learned-a-b-testing-with-gae-bingo,legitimate,0.0,1.0,32.0,False,False,False,0,1,1,0,0,1,0,823,False,False
426,https://stockx.com/kith-x-mastermind-world-knit-cardigan-turtle-dove,legitimate,4.0,0.0,35.0,False,False,False,0,1,0,0,0,1,1,825,True,True
427,https://www.team23.de/datenschutz.html,legitimate,0.0,3.0,128.0,True,False,False,0,1,0,0,0,1,1,828,False,False
428,https://www.gettyimages.co.uk/detail/news-photo/canadas-linden-vey-and-finlands-jarno-koskiranta-chase-the-news-photo/922102836,legitimate,6.0,3.0,146.0,False,False,False,0,1,0,0,0,1,1,829,True,True
429,https://albacross.com/newsroom/build-target-account-list/,legitimate,0.0,1.0,125.0,True,False,False,0,1,0,0,0,1,0,838,True,False
430,http://www.dirco.gov.za/dircoenewsletter/newsflash199-25-11-2015.html,legitimate,0.0,0.0,23.0,False,False,False,0,1,0,0,0,1,0,842,False,False
431,https://www.ph-freiburg.de/evaport/lehrveranstaltungsevaluation/erhebungsinstrument.html,legitimate,0.0,1.0,399.0,False,False,False,0,1,0,0,0,1,0,843,True,False
432,http://kozadat.hu/kereso/intezmeny/adatlap/3945?css=hc,legitimate,2.0,0.0,19.0,False,False,False,0,0,0,0,0,1,1,848,False,False
433,https://www.comdirect.de/inf/optionsscheine/detail/uebersicht/uebersicht.html?id_notation=98805093,legitimate,3.0,3.0,246.0,False,False,False,0,1,0,0,0,1,1,852,True,True
434,http://www.appirio.com/company/press/2010_04221mil.php,legitimate,1.0,0.0,33.0,False,False,False,0,1,1,0,0,1,0,858,True,False
435,http://www.ademe.fr/rapport-annuel-registre-piles-accumulateurs-donnees-2017,legitimate,0.0,0.0,51.0,False,False,False,0,0,0,0,0,1,1,868,True,True
436,https://www.di.fm/calendar/event.php?event=26612,legitimate,0.0,0.0,4.0,False,False,False,0,1,0,0,0,1,1,878,True,True
437,https://www.findandfund.com/aide/comment-fonctionne-le-crowdfunding-immobilier,legitimate,3.0,0.0,42.0,False,False,False,0,0,0,0,0,1,1,883,False,False
438,https://theintercept.com/document/2019/01/15/processos-cristalia/,legitimate,0.0,1.0,30.0,False,False,False,0,1,0,0,0,1,1,887,True,True
439,https://indielaw.com/copyrighting-your-blog/,legitimate,1.0,0.0,16.0,False,False,False,0,0,0,0,0,1,0,889,True,False
440,https://www.acnur.org/noticias/press/2017/9/5af2c75e3/www.html,legitimate,1.0,1.0,125.0,False,False,False,0,0,0,0,0,1,1,893,True,False
441,https://www.gwangju.go.kr/bd_0000000022/boardview.do?seq=282278&menuid=gwangju0306000000,legitimate,4.0,0.0,1.0,False,False,False,0,0,0,0,0,1,0,902,True,False
442,https://www.peugeot.es/financiacion-y-ofertas-de-servicio/servicios-conectados/navegador-gps-tomtom-3d.html?utm_medium=cpc&utm_campaign=2012_01_5008_vn_annual_offer_permanent_ap_es_local_sea_sdf_ld&utm_content=cat%c3%a1logo&utm_term=+cat%c3%a1logo++5008,legitimate,0.0,1.0,226.0,False,False,False,0,0,0,0,0,1,0,903,True,False
443,https://www.typepad.com/services/connect/profile_module?user_id=6p00e55355d85f8833&follow_only=1&source_uri=http%3a%2f%2fwww.happytogetherbook.com%2f,legitimate,0.0,0.0,1.0,False,False,False,0,1,0,0,0,1,1,921,True,True
444,https://www.mobilegeeks.de/magazin/page/2/,legitimate,0.0,1.0,219.0,False,False,False,0,0,0,0,0,1,0,932,True,False
445,http://dtrace.org/guide/chp-pid.html,legitimate,0.0,0.0,63.0,False,False,False,0,1,0,0,0,1,0,935,True,False
446,https://esmeefairbairn.org.uk/raising-expectations-and-achievement-levels-for-all-mathematics-students,legitimate,1.0,1.0,31.0,False,False,False,0,1,0,0,0,1,0,938,False,False
447,http://www.ncqa.org/newsroom/details/ncqa-patient-centered-specialty-practice-recognition-eligible-for-abpmr-maintenance-of-certification-credit?artmid=11280&articleid=77&tabid=2659,legitimate,4.0,1.0,97.0,False,False,False,0,0,0,0,0,1,0,942,True,False
448,https://www.mcknights.com/products/new-course-highlights-leadership-in-dementia-care/article/749132/,legitimate,0.0,1.0,105.0,False,False,False,0,0,1,0,0,1,0,946,True,False
449,https://www.lacentrale.fr/auto-occasion-annonce-69102848346.html,legitimate,0.0,0.0,61.0,False,False,False,0,0,0,0,0,1,1,948,True,True
450,https://codeship.com/case-studies/travelperk?utm_source=comparisoncodeshipbasicvscircle1,legitimate,0.0,0.0,89.0,False,False,False,0,1,0,0,0,1,0,955,False,False
451,https://tiki.vn/laptop-asus-vivobook-flip-14-tp412ua-ec101t-core-i3-7020u-win10-14-0-inch-grey-hang-chinh-hang-p4278459.html?utm_source=websosanh&utm_medium=datafeed&utm_campaign=aff_nbr_wss_afm_snc_all_vn_all_unk_unk&offer_id=13&aff_id=1000&aff_sub2=4278,legitimate,0.0,0.0,58.0,False,False,False,0,1,0,0,0,1,1,964,True,True
452,https://www.ouishare.net/fr/2012/09/production-p2p-revolution,legitimate,0.0,0.0,8.0,False,False,False,0,1,0,0,0,1,0,969,True,False
453,https://posteo.de/hilfe?tag=e-mailprogramme,legitimate,1.0,1.0,61.0,False,False,False,0,0,0,0,0,1,1,971,True,True
454,https://www.socialprintstudio.com/business/,legitimate,0.0,2.0,105.0,True,False,False,0,1,0,0,0,1,0,973,False,False
455,https://www.equifax.co.uk/resources/money_management/budgeting-on-the-minimum-wage.html,legitimate,0.0,0.0,101.0,False,False,False,0,0,0,0,0,1,0,984,True,False
456,https://www.mgmgrand.com/offer/promocode/zsbsv17/step1,legitimate,0.0,5.0,152.0,False,False,False,0,1,0,0,0,1,0,996,True,False
457,http://www.maestrosdelweb.com/actualidad/2746/,legitimate,0.0,1.0,21.0,False,False,False,0,1,0,0,0,1,0,1019,True,False
458,https://coliss.com/articles/build-websites/architectonics/usability/fixed-position-web-elements-by-webdesignerdepot.html,legitimate,0.0,1.0,127.0,False,False,False,0,0,0,0,0,1,1,1020,True,True
459,http://www.footballmanager.com/index.php?p=patches,legitimate,0.0,1.0,184.0,False,False,False,0,1,1,0,0,1,1,1024,True,True
460,https://www.purchase.edu/live/events/11925-returning-residents-registration-deadline,legitimate,0.0,1.0,48.0,False,False,False,0,1,0,0,0,1,0,1029,True,False
461,http://www.ntaonline.com/articles/index.cfm?action=view&articleid=1712&menuid=0,legitimate,1.0,3.0,103.0,True,True,False,0,1,0,0,0,1,0,1030,True,False
462,http://www.universal-music.co.jp/e-sum/snowsheep/biography.html,legitimate,1.0,2.0,46.0,False,False,False,0,0,1,0,0,1,1,1032,True,True
463,https://www.14news.com/2018/12/06/viola-davis-says-stop-taming-us-hollywood-event/,legitimate,1.0,1.0,99.0,False,False,False,0,1,0,0,0,1,0,1036,False,False
464,http://zyber.co.nz/,legitimate,0.0,0.0,130.0,False,False,False,0,1,0,0,0,1,0,1045,True,False
465,https://www.gettyimages.co.uk/detail/news-photo/christoph-wahrstoetter-of-austria-competes-in-the-freestyle-news-photo/921824568,legitimate,6.0,3.0,146.0,False,False,False,0,1,0,0,0,1,1,1049,True,True
466,https://www.brazen.com/blog/archive/career-growth/networking-your-way-to-nowhere-6-newbie-mistakes-you-dont-want-to-make/?utm_source=rss&utm_medium=rss&utm_campaign=networking-your-way-to-nowhere-6-newbie-mistakes-you-dont-want-to-make,legitimate,0.0,1.0,131.0,False,False,False,0,0,0,0,0,1,0,1056,False,False
467,https://www.democratica.com/focus/marchionne-declina-linvito-di-berlusconi-io-in-politica-mai/,legitimate,1.0,0.0,0.0,False,False,False,0,0,0,0,0,1,0,1058,True,False
468,http://www.goplextor.com/de/others/privacy,legitimate,0.0,0.0,89.0,False,False,False,0,0,0,0,0,1,0,1059,False,False
469,http://fortwayne.com/,legitimate,0.0,1.0,77.0,False,False,False,0,1,0,0,0,1,0,1068,True,False
470,https://www.netnea.com/cms/2015/11/05/,legitimate,0.0,0.0,87.0,False,False,False,0,0,0,0,0,1,0,1070,False,False
471,https://www.fedcup.com/en/players/player.aspx?id=800274430,legitimate,2.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,1072,True,False
472,https://gocanvas.io/resources,legitimate,1.0,0.0,209.0,False,False,False,0,0,0,0,0,1,0,1073,True,False
473,https://www.huffingtonpost.gr/entry/ta-ylepta-toe-parthenona-vriskontai-se-lathos-choro-echoen-anayke-to-attiko-fos_gr_5c5ebccae4b0f9e1b17d883f?utm_hp_ref=gr-culture,legitimate,0.0,1.0,203.0,True,False,False,0,0,0,0,0,1,0,1079,False,False
474,http://www.daiei.co.jp/food/seasonal/201902_3_world.html,legitimate,2.0,0.0,58.0,False,False,False,0,0,1,0,0,1,0,1081,True,False
475,https://guelph.ca/2016/08/citys-credit-rating-remains-stable-aa-fourth-year/,legitimate,0.0,1.0,154.0,False,False,False,0,0,0,0,0,1,0,1084,True,False
476,https://ffrf.org/legal/other-legal-successes/item/32994-texas-school-stops-bible-distribution-june-11-2018,legitimate,2.0,0.0,249.0,False,False,False,0,1,0,0,0,1,0,1086,True,False
477,http://renaun.com/blog/2011/11/the-gaming-side-of-renaun/,legitimate,0.0,1.0,75.0,False,False,False,0,1,0,0,0,1,0,1091,True,False
478,http://www.itechpost.com/articles/101284/20170915/apple-iphone-x-iphone-x-secret-features-iphone-x-tips-and-tricks-iphone-x-hidden-features.htm,legitimate,0.0,3.0,78.0,True,False,False,0,1,0,0,0,1,1,1094,True,True
479,https://www.hackerrank.com/profile/hey_its_me,legitimate,3.0,0.0,22.0,False,False,False,0,1,0,0,0,1,1,1096,True,True
480,https://www.generalpants.com/au/shop-mens/neuw/jackets/peacoat-black-1000074480-0,legitimate,2.0,2.0,581.0,True,True,False,0,1,0,0,0,1,1,1097,True,True
481,https://opensource.guide/starting-a-project/,legitimate,0.0,1.0,75.0,True,False,False,0,1,0,0,0,1,0,1099,True,False
482,https://www.caritas-frankfurt.de/ich-suche-hilfe/senioren-und-pflege/reisen-und-erholung/reisen-und-erholung,legitimate,1.0,2.0,384.0,False,False,False,0,1,0,0,0,1,0,1106,True,False
483,https://followup.cc/?ref=jeromeokutho,legitimate,4.0,0.0,28.0,False,False,False,0,1,0,0,0,1,0,1111,False,False
484,https://www.uncp.edu/facultystaff/human-resources/uncp-health-committee-worksite-wellness,legitimate,0.0,1.0,281.0,False,False,False,0,1,0,0,0,1,0,1113,True,False
485,https://www.silvergames.com/ru/t/clicker,legitimate,1.0,1.0,190.0,False,False,False,0,1,0,0,0,1,1,1114,True,True
486,https://www.express.co.uk/life-style/life/560538/emmerdale-priya-sharma-fiona-wade-interview,legitimate,0.0,2.0,195.0,True,False,False,0,1,0,0,0,1,1,1116,True,True
487,https://pretix.eu/about/en/features/payment,legitimate,0.0,0.0,85.0,False,False,False,0,1,0,0,0,1,0,1118,False,False
488,http://icwp.io/w/,legitimate,2.0,2.0,41.0,False,False,False,0,1,1,0,0,1,1,1119,True,False
489,https://www.darknet.org.uk/2011/06/ksymhunter-routines-for-hunting-down-kernel-symbols/,legitimate,0.0,1.0,76.0,False,False,False,0,0,0,0,0,1,0,1125,False,False
490,https://zaxid.net/v_ukrayini_masovo_ne_priymayut_deklaratsiy__nevidomi_realni_masshtabi_pdv__pinzenik_n1123666,legitimate,0.0,1.0,177.0,False,False,False,0,0,0,0,0,1,1,1129,True,True
491,http://www.salientthemes.com/product/flare-pro/,legitimate,0.0,3.0,86.0,False,False,False,0,1,0,0,0,1,0,1136,True,False
492,https://www.experts-exchange.com/questions/21812079/startup-options-with-shift-key-in-access-2002.html,legitimate,2.0,0.0,36.0,False,False,False,0,1,0,0,0,1,1,1139,True,True
493,http://www.ddgi.cat/xifra/informes/sintesi_municipal_3_imp.asp?mun_ambit=1,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,0,1140,True,False
494,https://www.ospar.org/documents/dbase/decrecs/agreements/02-16e_jamp%20guidelines%20contaminants%20in%20sediments.doc,legitimate,1.0,3.0,76.0,False,False,False,0,1,0,0,0,1,0,1142,True,False
495,https://www.delfi.lt/news/daily/lithuania/valstieciai-neteko-dar-vieno-nario-martinelis-perbego-pas-seimo-konservatorius.d?id=80363807,legitimate,0.0,0.0,237.0,False,False,False,0,0,0,0,0,1,1,1150,False,True
496,https://quotescover.com/old-version/v2.php?mode=sedmdjzzuxbvwnq3tnu2bdfhmk9ey3g0wnpfcfpyytbzt2k1etndnwf6twhubjdycke5clgzzlawvxv2otblt014dhjithaxblvsqtjzk1vzrjbvethzmfprdkdxb09lntdlegzjl3hhzeswr2jwdwttwulyzevdmejsr2z4mxvpagxka2czn21sufjqrkvrbdkrmelkb1u1rnb2u2nhbjfvkznxtwfct0hvcjduy3o1k0hqbfrsv3rxn0l6dwp0,legitimate,0.0,1.0,42.0,False,False,False,0,0,0,0,0,1,1,1152,True,True
497,https://www.poetryproject.org/people/adjua-gargi-nzinga-greaves/,legitimate,0.0,2.0,56.0,True,False,False,0,0,0,0,0,1,0,1154,False,False
498,http://thewaltdisneycompany.com/citizenship/magic-healthy-living,legitimate,0.0,2.0,34.0,False,False,False,0,0,0,0,0,1,1,1158,True,True
499,http://www.wz-newsline.de/lokales/burscheid/panorama-radweg-gastwirte-werben-um-radler-1.992939,legitimate,0.0,2.0,191.0,False,False,False,0,1,1,0,0,1,1,1160,True,False
500,https://www.sherdog.com/fighter/daniel-james-147707,legitimate,0.0,2.0,230.0,False,False,False,0,1,0,0,0,1,1,1161,True,True
501,https://www.hpb.com/products?format_description%5b%5d=dvd&keywords=unspoken,legitimate,4.0,0.0,218.0,False,False,False,0,1,0,0,0,1,1,1163,True,True
502,https://www.magneticmag.com/2017/12/the-street-spectacle-of-new-york-fashion-week-street-fashion/,legitimate,0.0,1.0,120.0,False,False,False,0,0,0,0,0,1,0,1165,True,False
503,http://www.mbs.jp/autb/,legitimate,0.0,1.0,35.0,False,False,False,0,0,0,0,0,1,1,1172,True,True
504,https://www.daysoutguide.co.uk/hms-belfast,legitimate,0.0,0.0,81.0,False,False,False,0,0,0,0,0,1,0,1174,True,False
505,https://www.assaabloy.com/en/com/investors/reports/interim-reports/q3-2016/,legitimate,0.0,0.0,0.0,False,False,False,0,0,1,0,0,1,0,1175,True,False
506,http://hauertlab.com/2018/03/15/industrial-phd-studentship-to-work-on-next-generation-swarm-robots-for-industrial-applications/,legitimate,0.0,1.0,16.0,False,False,False,0,0,0,0,0,1,1,1179,False,False
507,https://design311.com/portfolio/replica-veerles-blog/,legitimate,0.0,0.0,19.0,False,False,False,0,0,0,0,0,1,1,1181,True,False
508,https://www.audi-mediacenter.com/de/fotos/detail/audi-sport-tt-cup-oschersleben-2015-25054,legitimate,0.0,2.0,486.0,False,False,False,0,1,0,0,0,1,1,1193,True,True
509,http://www.seattleymca.org/programs/health-fitness/group-exercise-classes/group-exercise-classes/candlelight-yoga,legitimate,0.0,3.0,252.0,False,False,False,0,0,0,0,0,1,0,1194,True,False
510,https://www.collectplus.co.uk/puzzle,legitimate,2.0,1.0,40.0,False,False,False,0,1,0,0,0,1,0,1196,True,False
511,http://tullo.ch/static/cambridge/percolation-lecturenotes.pdf,legitimate,0.0,0.0,5.0,False,False,False,0,1,0,0,0,1,0,1201,True,False
512,http://www.cottages-gardens.com/over-the-wire/january-2019/architect-amanda-martocchio-interview/,legitimate,0.0,1.0,99.0,False,False,False,0,1,1,0,0,1,1,1205,False,False
513,https://huffduffer.com/zkanka/189896,legitimate,1.0,1.0,85.0,False,False,False,0,0,0,0,0,1,0,1216,False,False
514,https://cobaltapps.com/community/index.php?members/jasongresalfi.297/about,legitimate,0.0,1.0,87.0,False,False,False,0,0,1,0,0,1,0,1219,True,False
515,https://www.acog.org/clinical-guidance-and-publications/committee-opinions/committee-on-gynecologic-practice/oocyte-cryopreservation,legitimate,3.0,2.0,241.0,False,False,False,0,1,0,0,0,1,1,1221,True,True
516,https://www.youworkforthem.com/font/7080/stereo-gothic-regular-650,legitimate,3.0,0.0,6.0,False,False,False,0,1,0,0,0,1,1,1222,True,True
517,https://www.thclinic.org/programs/,legitimate,1.0,0.0,88.0,False,False,False,0,1,0,0,0,1,0,1230,True,False
518,http://infosniper.net/geolocate-ip-addresses-urlparameter.php?lang=1,legitimate,0.0,0.0,22.0,False,False,False,0,1,0,0,0,1,0,1235,True,False
519,http://www.gov.bw/en/ministries--authorities/ministries/administration-of-justice-aoj/reports1/,legitimate,0.0,1.0,54.0,False,False,False,0,1,0,0,0,1,1,1236,True,True
520,https://www.leboncoin.fr/recherche/?text=candy,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,1248,True,True
521,http://www.ozemail.com.au/~rescue,legitimate,0.0,1.0,6.0,False,False,False,0,1,0,0,0,1,0,1255,True,False
522,https://www.rothamsted.ac.uk/news/septoria-pathogen-hijacks-wheat-crop-defences,legitimate,0.0,1.0,213.0,False,False,False,0,0,0,0,0,1,0,1262,False,False
523,http://altitudesummit.com/slc-summer-about15/,legitimate,1.0,2.0,46.0,False,False,False,0,0,0,0,0,1,1,1271,True,False
524,http://suzukicycles.com/product%20lines/cycles.aspx?year=2019,legitimate,2.0,3.0,204.0,False,False,False,0,1,1,0,0,1,0,1272,True,False
525,http://www.londontown.com/hotels/information/london_hilton_on_park_lane/154392,legitimate,5.0,2.0,163.0,False,False,False,0,1,0,0,0,1,0,1277,True,False
526,https://www.lidl.sk/sk/ponuka.htm?id=853&week=1,legitimate,0.0,1.0,414.0,False,False,False,0,0,1,0,0,1,1,1279,True,True
527,https://www.cuebiq.com/press/cuebiq-expands-attribution-solution-to-include-linear-and-advanced-tv/?utm_source=pop-up%20banner%20-%20tv&utm_medium=homepage&utm_campaign=homepage%20banner%20q1,legitimate,0.0,2.0,40.0,False,False,False,0,0,0,0,0,1,0,1288,True,False
528,https://www.busch-jaeger.de/ru/komponenty/komponenty/komnatnye-termoreguljatory/komnatnyi-termoreguljator/,legitimate,0.0,1.0,167.0,False,False,False,0,0,0,0,0,1,0,1291,True,False
529,https://www.boca.gov.tw/cp-76-32-4a369-1.html,legitimate,0.0,1.0,185.0,False,False,False,0,1,0,0,0,1,1,1293,True,True
530,http://www.beck.de/cms/docrequest/senddocument?site=zd&toc=zd.root&docid=400655,legitimate,1.0,1.0,38.0,False,False,False,0,1,1,0,0,1,0,1294,True,True
531,https://smartassistant.com/news/visit-1-blog-guided-selling-guided-sellingorg,legitimate,0.0,0.0,84.0,False,False,False,0,1,1,0,0,1,0,1303,True,False
532,http://www.bistudio.com/english/anniversary,legitimate,1.0,0.0,29.0,False,False,False,0,1,0,0,0,1,1,1304,True,True
533,http://www.catalogs.com/coolpicks/home/going-bananas-over-this-chair/,legitimate,0.0,1.0,263.0,False,False,False,0,1,0,0,0,1,0,1312,True,False
534,https://www.ellenmacarthurfoundation.org/news/schmidt-macarthur-fellowship-2017-winners-announced,legitimate,0.0,0.0,43.0,False,False,False,0,1,0,0,0,1,0,1315,True,False
535,https://www.calorieking.com/learnabouts/can-i-eat-fast-food-and-still-lose-weight_otk5.html,legitimate,1.0,2.0,22.0,False,False,False,0,0,0,0,0,1,1,1316,True,True
536,https://www.hewi.com/de/sanitaer/162-chrom/,legitimate,0.0,3.0,154.0,True,False,False,0,1,0,0,0,1,0,1319,False,False
537,https://www.dpdk.org/event/dpdk-summit-china-2018/,legitimate,0.0,1.0,126.0,False,False,False,0,0,0,0,0,1,0,1322,True,False
538,https://www.utsystem.edu/offices/police/odop-policies,legitimate,0.0,1.0,166.0,False,False,False,0,1,0,0,0,1,1,1327,True,True
539,http://www.brake.org.uk/assets/docs/2y2d/final-why-drive-report.pdf,legitimate,0.0,0.0,99.0,False,False,False,0,0,1,0,0,1,0,1329,False,False
540,https://proactivetalent.com/employer-brand-videos/,legitimate,1.0,0.0,67.0,False,False,False,0,1,0,0,0,1,0,1330,False,False
541,http://www.bioware.com/en/job_opening/online-service-engineer-150075/,legitimate,1.0,0.0,37.0,False,False,False,0,0,0,0,0,1,0,1334,True,False
542,https://watchotc.com/the-rock-steroids/,legitimate,0.0,1.0,81.0,False,False,False,0,0,0,0,0,1,0,1338,True,False
543,http://www.worldcurling.org/_upload/galleries/4674/27946-640.jpg,legitimate,0.0,3.0,64.0,True,False,False,0,1,0,0,0,1,0,1341,True,False
544,https://www.apm.org.uk/blog/nudge-the-people-a-social-housing-perspective/sliding-scale/,legitimate,2.0,0.0,1.0,False,False,False,0,1,0,0,0,1,0,1343,True,False
545,https://www.enova.no/enovakonferansen/aktuelt/siri-lill-mannes-leder-enovakonferansen-2018,legitimate,0.0,1.0,188.0,False,False,False,0,1,1,0,0,1,0,1344,False,False
546,http://www.unisa.edu.au/student-life/support-services/student-administration/graduations/ceremonies/guest-speakers-and-honorary-award-recipients/2012/mr-douglas-gautier/,legitimate,1.0,1.0,232.0,False,False,False,0,1,0,0,0,1,1,1349,True,True
547,https://www.appliancesonline.com.au/ilve-canopy-rangehood-x200150ss/,legitimate,0.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,1353,True,True
548,https://www.visitmusiccity.com/client-site-pbs/tripplanning/gettingaround,legitimate,0.0,1.0,162.0,False,False,False,0,0,0,0,0,1,0,1360,True,False
549,https://www.rawpixel.com/board/722/free-mockups?sort=popular,legitimate,0.0,1.0,26.0,False,False,False,0,1,0,0,0,1,1,1364,False,True
550,https://snipcart.com/create-promo-codes-ecommerce-coupons,legitimate,0.0,0.0,52.0,False,False,False,0,1,0,0,0,1,1,1367,True,True
551,http://www.jabank.jp/ja/demos/index/3271000,legitimate,3.0,0.0,694.0,False,False,False,0,1,0,0,0,1,0,1369,True,False
552,http://www.britneyspears.com/2009/04/exclusive-dallas-concert-pics-1.php?bfm_index=12&bfm_page=1,legitimate,1.0,0.0,3.0,False,False,False,0,1,0,0,0,1,0,1372,True,False
553,https://www.cgm.com/no/kurs_2/kurs_3/kurs.no.jsp,legitimate,0.0,2.0,118.0,False,False,False,0,0,0,0,0,1,0,1391,False,False
554,https://www.rogers.com/enterprise/wholesale,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,1392,True,True
555,https://www.motel6.com/en/motels.al.birmingham.8978.html,legitimate,2.0,0.0,0.0,False,False,False,0,0,0,0,0,1,0,1397,False,False
556,http://www.idealista.com/33958576?source=424&xts=352991&xtor=al-141-%5bmashup%5d-%5btercerob_tercerob.com%5d-%5bintext%5d-%5b130151094%5d-%5bcampaing%5d%7c%5b%5d-%5bmicrosite%5d,legitimate,1.0,0.0,0.0,False,False,False,0,1,0,0,0,1,1,1399,True,True
